HRV_CVNN-D-HRV_pNN50,neutral,angry,sad,fear,happy,surprise,Alpha_F4-D-Alpha_FP2,Theta_F4-D-Theta_C4,HRV_HTI-D-HRV_C2d,HighBeta_C4,LowBeta_FP2-D-HighBeta_FP1,Fatigue-D-Alpha_FP2,Gamma_F3-D-Fatigue,Theta_F4-D-Alpha_F4,Fatigue-D-Alpha_PZ,Theta_C4-D-Alpha_FP2,Gamma_F3-D-Load,HRV_MeanNN-D-HRV_CVNN,HRV_HTI-M-HRV_DFA,LowBeta_FP1-D-LowBeta_FP2,hf-L,Alpha_FP1-M-Load,HRV_LFn-M-HRV_HFn,Alpha_FP2-D-Theta_C4,Fatigue,HRV_HTI,Alpha_F3-M-Load,HRV_PIP-M-HRV_Cd,Gamma_C4,Alpha_FP2-M-Fatigue,Theta_C4-D-Theta_FP2,HRV_MCVNN-M-HRV_PAS,Alpha_C3-M-Load,Alpha_C4-D-Fatigue,Fatigue-D-Alpha_FP1,LowBeta_FP1-D-LowBeta_F3,LowBeta_FP2-M-Gamma_PZ,Alpha_F4-D-Theta_F4,Load,Fatigue-D-Alpha_C4,HighBeta_PZ,HRV_MCVNN-D-HRV_IQRNN,Gamma_FP1-D-Fatigue,p_total-L,Alpha_C4-M-Fatigue,Gamma_F3-M-Fatigue,Alpha_PZ-M-Fatigue,HRV_PAS-M-HRV_SampEn,Gamma_FP2-M-Fatigue,Fatigue-D-Theta_F3,HighBeta_FP2-D-Gamma_PZ,HRV_SD1SD2-D-HRV_PI,Theta_FP2-D-Theta_C4,HRV_C1d-M-HRV_Cd,Alpha_C4-M-Gamma_F4,LowBeta_C4-D-HighBeta_C4,LowBeta_C3-M-Gamma_C4,HighBeta_F3-D-HighBeta_PZ,Alpha_FP1-M-Fatigue,HRV_PIP-D-HRV_Cd,Alpha_FP2-D-Theta_F4,Alpha_FP2-D-Theta_FP1,LowBeta_C4-D-LowBeta_F4,LowBeta_PZ-D-HighBeta_C3,HRV_PSS-M-HRV_PI,HRV_CVNN-D-HRV_LFn,Alpha_FP2-D-Alpha_C4,HighBeta_FP1-D-HighBeta_F4,Theta_C4-D-Alpha_F4,lf-L,Gamma_PZ-D-Gamma_C4,Fatigue-D-Alpha_F4,Alpha_FP1-D-Alpha_PZ,Gamma_FP1-M-Fatigue,LowBeta_F3-D-HighBeta_FP1,Gamma_C3-D-Gamma_PZ,LowBeta_FP1-D-Load,Alpha_F3-D-Load,LowBeta_C4,Gamma_FP2-D-Fatigue,Alpha_C3-D-Theta_F4,Alpha_PZ-D-Load,Theta_C3-D-Theta_PZ,bpm-M-HRV_DFA,LowBeta_FP1-D-Gamma_C3,LowBeta_FP2-D-Gamma_PZ,HRV_PAS-M-HRV_CorrDim,lf-D-p_total,Alpha_FP1-D-Theta_F4,HighBeta_FP2-D-Gamma_C3,HRV_HTI-M-HRV_CMSE,LowBeta_F4-D-HighBeta_PZ,HRV_MedianNN-M-HRV_PIP,Alpha_F4-D-Theta_FP2,HRV_IQRNN-D-HRV_SampEn,HRV_RMSSD-D-HRV_SDSD,Theta_F3-D-Theta_PZ,breathingrate-D-HRV_DFA,HRV_MeanNN-D-HRV_MedianNN,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.7865387,0.25454545,0.018181818,0.34545454,0.34545454,0.018181818,0.018181818,0.7093706,0.72807086,0.80628467,0.35268754,0.45515192,0.4093141,0.35440698,0.74223673,0.22593981,0.6709615,0.33546662,0.07345907,0.8767018,0.61036193,0.6415766,0.13945363,0.8584252,0.40674105,0.4020162,0.8657664,0.21445774,0.88659406,0.35516527,0.5306964,0.5438464,0.7080294,0.13717642,0.7296866,0.4137146,0.3623056,0.53784597,0.33989492,0.1775311,0.34970438,0.43732405,0.36668113,0.36596072,0.60663486,0.53469557,0.6027402,0.5768524,0.42481494,0.5932572,0.35060978,0.3510704,0.27028996,0.55004835,0.6597847,0.35068426,0.40636906,0.65522945,0.51299584,0.53935593,0.70386046,0.35416293,0.45973974,0.5464693,0.5669666,0.5567086,0.26285198,0.50110453,0.33899528,0.513835,0.57477045,0.49079192,0.3592873,0.4517968,0.56102043,0.6810589,0.5253642,0.26380786,0.6167467,0.34304976,0.33146214,0.49129152,0.62090975,0.4962096,0.77486485,0.4421413,0.36783573,0.28775415,0.33100352,0.4052232,0.3990751,0.7310687,0.48279616,0.5775987,0.6191723,0.7591865,0.9592059,0.48212698,0.19567643,0.8534399,ES01,4,0.6,4.5,Excelente,Positivo
0.5145413,0.8648649,0.027027028,0.027027028,0.027027028,0.027027028,0.027027028,0.7102367,0.7343635,0.7134578,0.34418216,0.38551652,0.44290787,0.3628459,0.75569975,0.27030557,0.67591923,0.33567968,0.52206635,0.6613562,0.52767974,0.9971626,0.12761523,0.3808133,0.39717415,0.42503262,0.7595934,0.20538169,0.47174224,0.34188494,0.5300834,0.54129064,0.42129272,0.14257103,0.71533084,0.44077986,0.4359837,0.59751713,0.30962613,0.17799737,0.40618286,0.38117635,0.6531577,0.35259947,0.96945935,0.5329531,0.59432775,0.577359,0.42376378,0.41835752,0.41518238,0.47924307,0.31899205,0.55684596,0.2885133,0.3276189,0.39173448,0.6644345,0.45488364,0.542315,0.49738306,0.3294299,0.45557147,0.44430214,0.5118068,0.4036917,0.17047183,0.51298213,0.41816705,0.5179859,0.9899271,0.5193316,0.39783335,0.4538646,0.45049566,0.46911317,0.48478156,0.26371616,0.6167072,0.34274974,0.25399622,0.49250606,0.62085205,0.4626943,0.83244216,0.4604582,0.36035386,0.50636125,0.9220059,0.3916373,0.542247,0.5675367,0.48303747,0.23751174,0.6045849,0.51141757,0.51482916,0.43287227,0.7920027,0.405253,ES02,1,-0.1,3.0,Regular,Negativo
0.6469216,0.6805556,0.013888889,0.2638889,0.013888889,0.013888889,0.013888889,0.52165574,0.7805739,0.45288393,0.3145892,0.7640314,0.0014391146,0.31977943,0.7860649,0.014116404,0.28684038,0.3324998,0.37144,0.4311036,0.26615486,0.44112286,0.33546293,0.50705636,0.69412774,0.1872949,0.44409484,0.15378636,0.45642495,0.39423576,0.63838655,0.12935682,0.6110505,0.14017221,0.78239864,0.0012124084,0.76090246,0.648203,0.22794583,0.016393827,0.022361016,0.52918804,0.30638328,0.32972068,0.5269967,0.53720737,0.79743177,0.56741333,0.4337604,0.5378899,0.00548285,0.6966134,0.5064955,0.85349506,0.5524557,0.25681433,0.50553757,0.63401437,0.65451676,0.6345071,0.42432436,0.4609127,0.06299,0.305089,0.41659936,0.35111427,0.48822665,0.7048645,0.5954451,0.4176069,0.5895688,0.4946811,0.013366538,0.6130358,0.6294002,0.27519292,0.5780841,0.25870934,0.6177237,0.20028959,0.22254516,0.46690828,0.62166035,0.49305105,0.5318741,0.50324565,0.66282487,0.5239728,0.78491163,0.50027895,0.6229935,0.44411415,0.79912907,0.3287891,0.040714975,0.72098464,0.44334316,0.433415,0.69397575,0.7294638,ES02,1,-0.1,3.0,Regular,Negativo
0.5285375,0.2638889,0.013888889,0.6805556,0.013888889,0.013888889,0.013888889,0.812671,0.8051162,0.19027999,0.6143623,0.30523533,0.41423848,0.3103463,0.65574044,0.62701416,0.46663445,0.58784115,0.5561413,0.22311273,0.7301379,0.3469026,0.653526,0.21032643,0.6184808,0.11149427,0.20522022,0.6321517,0.50733143,0.388294,0.08818972,0.47402838,0.16767792,0.65060717,0.6515964,0.43953943,0.15835622,0.4543789,0.47277388,0.643608,0.5407398,0.62977886,0.5868408,0.33512452,0.44056624,0.2339694,0.8639269,0.04964739,0.25221312,0.82160366,0.6039295,0.19543861,0.782667,0.6816634,0.70996374,0.7746903,0.37509048,0.5854989,0.54041964,0.10443885,0.25074726,0.17870384,0.46600372,0.1175388,0.280011,0.09131691,0.6822133,0.67304313,0.084577456,0.053778466,0.3032681,0.52730167,0.098425195,0.63163245,0.87457025,0.83105236,0.556898,0.8069324,0.32097098,0.80339164,0.24469067,0.32202926,0.19581947,0.56497043,0.64618814,0.28757408,0.19331709,0.31849658,0.25279754,0.22447082,0.23161133,0.2787171,0.7813031,0.14237803,0.864211,0.5085536,0.5064458,0.58568627,0.4078289,0.60842615,ES02,1,-0.1,3.0,Regular,Negativo
0.53233534,0.041666668,0.041666668,0.7916667,0.041666668,0.041666668,0.041666668,0.81252086,0.80021715,0.262939,0.48028648,0.27447698,0.4159187,0.31129056,0.6409638,0.6573522,0.5020676,0.59113693,0.49819666,0.22490248,0.6838063,0.51240706,0.65457445,0.20104498,0.5967794,0.122617595,0.21386777,0.62099415,0.29973626,0.34664887,0.10453944,0.4998709,0.28122458,0.65554845,0.59589636,0.44174474,0.28585854,0.5100504,0.4882394,0.6437863,0.59343857,0.6193171,0.6277073,0.33209664,0.56615293,0.18087785,0.84900844,0.02493748,0.32411143,0.747329,0.6084372,0.25675845,0.4849766,0.6437448,0.4166281,0.8534163,0.30470467,0.6151217,0.24665971,0.12090853,0.38087222,0.19437654,0.514366,0.13692376,0.33751735,0.097728334,0.61881053,0.71549445,0.14071947,0.07038706,0.6070024,0.52319545,0.100587755,0.64570516,0.812322,0.6667555,0.55022424,0.8066723,0.24102652,0.6849641,0.23638785,0.3543233,0.1272772,0.6114335,0.65548635,0.28995728,0.2053905,0.3837099,0.705147,0.2386231,0.2924412,0.3620538,0.80372405,0.10565337,0.86673975,0.5160011,0.5146352,0.6115334,0.7186906,0.6853011,ES02,1,-0.1,3.0,Regular,Negativo
0.3635089,0.5740741,0.018518519,0.018518519,0.35185185,0.018518519,0.018518519,0.72687376,0.83780557,0.64010704,0.87392193,0.71223736,0.20128763,0.29836464,0.86820704,0.56441665,0.0076687173,0.39614078,0.7021698,0.4572554,0.27420947,0.4248631,0.57295203,0.22647053,0.7919384,0.024396345,0.53498864,0.0076435525,0.36580664,0.3414274,0.05135663,0.0013920044,0.62245077,0.36548105,0.42405048,0.36212602,0.5397037,0.680731,0.0034749608,0.6180298,0.66157234,0.44954285,0.6653308,0.31668577,0.5265027,0.0010193507,0.96143794,0.008343001,0.5396109,0.63879305,0.39988396,0.4901984,0.37958887,0.8940214,0.6115417,0.99730754,0.49303484,0.6416755,0.15514612,0.014910809,0.639011,0.008156376,0.08406637,0.013230489,0.22440426,0.5136813,0.77943593,0.80187833,0.37186533,0.0035049724,0.59769076,0.5691774,0.11297009,0.62472516,0.8640902,0.40095878,0.53941107,0.39549735,0.06810464,0.9702936,0.19890408,0.0009683247,0.48707876,0.6999219,0.6861755,0.3160848,0.37998992,0.81657827,0.796847,0.002544927,0.4934699,0.8123068,0.71096194,0.25291193,0.3322404,0.54096603,0.5245248,0.75734985,0.7073598,0.32192403,ES02,1,-0.1,3.0,Regular,Negativo
0.25904667,0.5740741,0.018518519,0.018518519,0.35185185,0.018518519,0.018518519,0.7410817,0.5437682,0.477835,0.25935185,0.12176374,0.5719203,0.32796746,0.72101194,0.50711775,0.8021119,0.36962783,0.768794,0.3336369,0.75711477,0.50604355,0.52320415,0.16576554,0.041001573,0.29359064,0.48567215,0.57531816,0.4361901,0.31972742,0.12441699,0.65690315,0.36561346,0.49812138,0.7403363,0.5330833,0.24329984,0.55174977,0.3812423,0.59408563,0.2965745,0.36827812,0.7228625,0.34358692,0.5343351,0.5110337,0.651197,0.43595344,0.50139356,0.55916816,0.36703175,0.29036146,0.31313586,0.049740877,0.20854636,0.34561643,0.32657588,0.6796185,0.50782865,0.25611022,0.534562,0.3275879,0.24965826,0.63682,0.47985482,0.18659228,0.5763889,0.08441732,0.36530268,0.6477654,0.45892906,0.539453,0.52764183,0.5065426,0.5948492,0.60850763,0.5102156,0.33819067,0.5982765,0.25511554,0.25595638,0.49102813,0.5950359,0.46238178,0.5003174,0.3378217,0.17289716,0.73902756,0.3352296,0.45338765,0.3653707,0.5980013,0.38793707,0.11823013,0.7112061,0.3606538,0.58150786,0.6260601,0.7427425,0.325161,ES02,1,-0.1,3.0,Regular,Negativo
0.41755995,0.26956522,0.008695652,0.53913045,0.008695652,0.16521738,0.008695652,0.7470463,0.5636587,0.57592875,0.27474743,0.09951523,0.56772536,0.32727847,0.70432836,0.3143217,0.7950236,0.36960626,0.6515383,0.436553,0.7652173,0.540113,0.5269018,0.26978156,0.058970682,0.28851613,0.51715034,0.6180705,0.43846714,0.32908514,0.12673116,0.6527793,0.17048636,0.60042816,0.7581112,0.5272537,0.2269059,0.55405325,0.40909287,0.5941535,0.18270135,0.34920645,0.7084164,0.34304902,0.5453313,0.5281879,0.65562624,0.5170754,0.2226384,0.5550132,0.31591225,0.30513722,0.6413473,0.06492497,0.04917732,0.30158472,0.34562978,0.6741155,0.44675818,0.2599203,0.81056297,0.3376954,0.28627053,0.6465884,0.4980199,0.36492813,0.6811678,0.028905788,0.3635091,0.63184345,0.45759752,0.5547921,0.5141967,0.37249836,0.5988564,0.5918443,0.502252,0.33856064,0.6068484,0.26472688,0.253003,0.55008656,0.60645247,0.4500063,0.6314344,0.33195788,0.15620285,0.4320835,0.24539533,0.46086115,0.38670576,0.5452183,0.35191777,0.22745663,0.73234975,0.4849533,0.54902285,0.6218884,0.2150542,0.41768798,ES02,1,-0.1,3.0,Regular,Negativo
0.0875699,0.46268657,0.014925373,0.47761193,0.014925373,0.014925373,0.014925373,0.75001055,0.6538581,0.6157881,0.2761511,0.28857332,0.45204777,0.3251205,0.65552324,0.287253,0.73910224,0.37050456,0.8824858,0.32634354,0.7188823,0.45571864,0.5818946,0.50796515,0.23845084,0.26789203,0.53416175,0.61668456,0.48068777,0.3303283,0.30762973,0.6249183,0.33703557,0.6083409,0.7602089,0.423835,0.29209164,0.55990076,0.47301218,0.5952337,0.16743523,0.39777103,0.80689925,0.34884143,0.46788144,0.52502924,0.6787801,0.5140082,0.72398853,0.69814825,0.29554698,0.20028962,0.7756729,0.20461625,0.5282172,0.32049474,0.34133857,0.6628561,0.5333835,0.38464585,0.7115806,0.38610914,0.54293716,0.57773626,0.5351857,0.26304382,0.58701813,0.20759104,0.31985182,0.54232347,0.30258438,0.5377423,0.33956537,0.47854725,0.6935984,0.71762305,0.48933023,0.33934903,0.6061439,0.27117002,0.28481165,0.52831745,0.6064818,0.45442334,0.6374817,0.38747004,0.20904739,0.8329744,0.08631014,0.46125498,0.30534986,0.56043625,0.45542136,0.17911509,0.7778387,0.07501835,0.63137233,0.60672855,0.8077229,0.059449423,ES02,1,-0.1,3.0,Regular,Negativo
0.3046216,0.018518519,0.018518519,0.018518519,0.9074074,0.018518519,0.018518519,0.7492595,0.69359595,0.6810484,0.29524654,0.2894182,0.43741626,0.32756224,0.68770856,0.41315752,0.72102433,0.37414622,0.70401776,0.7868069,0.6738196,0.44450244,0.58972996,0.23810801,0.2913615,0.27089417,0.7145654,0.61633277,0.572176,0.33473915,0.33265233,0.6026246,0.26385036,0.6017736,0.7527454,0.4153125,0.35458013,0.49325198,0.4334627,0.5977964,0.22029246,0.6066416,0.7979601,0.3437389,0.5510994,0.5171028,0.69458175,0.4710957,0.48977312,0.6139768,0.32824433,0.3938632,0.58113605,0.32504886,0.3757567,0.32812855,0.34757456,0.63685143,0.764737,0.39797655,0.57265425,0.35344738,0.53199345,0.48451272,0.7365181,0.11089081,0.7114962,0.30380613,0.3423466,0.51744425,0.9899271,0.4463124,0.32132694,0.5459224,0.63840026,0.6174056,0.47211787,0.34305114,0.60496354,0.29929164,0.2621465,0.5044831,0.59967375,0.48781487,0.90273553,0.54226476,0.37807643,0.6730238,0.9220059,0.43117756,0.49081266,0.5395721,0.7283058,0.14410122,0.7542567,0.24948384,0.61079776,0.62976474,0.33363843,0.13489583,ES02,1,-0.1,3.0,Regular,Negativo
0.14021571,0.9074074,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.7555095,0.55238605,0.2976531,0.32644844,0.03940102,0.53580385,0.33566472,0.69978756,0.4982096,0.8009539,0.38287193,0.88017833,0.29660743,0.96831965,0.6070432,0.50534314,0.12244679,0.04374345,0.18348457,0.31489038,0.5175594,0.49777713,0.36660266,0.05504942,0.65619826,0.40193385,0.48030615,0.760651,0.48401362,0.46187252,0.027950548,0.416061,0.58748204,0.16418543,0.9987196,0.5868408,0.36293107,0.5363287,0.4964825,0.91744447,0.32532394,0.5863686,0.97562176,0.35979044,0.27721572,0.36644933,0.052189495,0.37253428,0.43601176,0.35339388,0.30557922,0.9716638,0.1663115,0.42143235,0.32399684,0.24949217,0.9383667,0.9990563,0.23751698,0.15906693,0.058172725,0.13018899,0.63416094,0.3968655,0.104659066,0.45208395,0.545244,0.9374638,0.8520824,0.29697838,0.33592588,0.59274286,0.35038945,0.38135594,0.4940718,0.5916716,0.47368774,0.5132046,0.89588237,0.57780343,0.9181058,0.07440587,0.45552883,0.5733849,0.9307342,0.99454075,0.1778798,0.7415468,0.3620549,0.53252953,0.67965615,0.8575139,0.4050675,ES02,1,-0.1,3.0,Regular,Negativo
0.5077557,0.2638889,0.2638889,0.013888889,0.43055555,0.013888889,0.013888889,0.7550889,0.53354585,0.27188486,0.30157372,0.0684772,0.545381,0.330881,0.6701373,0.4690394,0.7969774,0.37266466,0.5203269,0.5891183,0.93005884,0.47200888,0.5021054,0.34026545,0.05374716,0.22701024,0.26012993,0.5607638,0.7006931,0.34503785,0.08884371,0.6592619,0.3259858,0.53075534,0.7562722,0.50356454,0.31322804,0.15661879,0.45616087,0.58560383,0.19584517,0.9673737,0.65418625,0.35897836,0.5393987,0.5068503,0.81313604,0.4011158,0.22541289,0.9089392,0.32798475,0.23721911,0.61744845,0.04200458,0.23128967,0.39550403,0.33735764,0.47621965,0.9605067,0.20512143,0.701295,0.36002752,0.34817222,0.86482424,0.9741628,0.7747577,0.17602497,0.06460108,0.19878976,0.6277445,0.53649694,0.2562095,0.46784332,0.5116373,0.85439783,0.8211375,0.38832095,0.33086088,0.60061765,0.32122377,0.3482584,0.5260707,0.59792864,0.45499212,0.80969244,0.7618534,0.38971946,0.2999487,0.62637985,0.47035292,0.4471565,0.27273843,0.9433064,0.24537405,0.7660941,0.6182748,0.7361177,0.6549123,0.53404856,0.6163521,ES02,1,-0.1,3.0,Regular,Negativo
0.5145413,0.041666668,0.041666668,0.041666668,0.7916667,0.041666668,0.041666668,0.7493271,0.6426857,0.7134578,0.2777636,0.26182526,0.49128115,0.32219133,0.7012705,0.3285873,0.7662792,0.37010548,0.52206635,0.6613562,0.85565925,0.9971626,0.56189317,0.3808133,0.14973542,0.24200435,0.7595934,0.60973066,0.47174224,0.32748997,0.20250176,0.62944484,0.42129272,0.6009833,0.7594836,0.4538968,0.14653485,0.46146032,0.41381216,0.5947759,0.17274077,0.43900412,0.6531577,0.36204708,0.96945935,0.51642597,0.7049044,0.485318,0.42376378,0.9008098,0.2645698,0.055035975,0.31899205,0.17951027,0.2885133,0.3751176,0.31877404,0.6684584,0.62740666,0.30841497,0.49738306,0.33656543,0.38202664,0.7641044,0.47858343,0.4036917,0.17047183,0.13964729,0.20970386,0.5842323,0.9899271,0.51332337,0.396442,0.47556674,0.84780127,0.91610503,0.5260031,0.34132183,0.60487854,0.2961797,0.35603648,0.5289899,0.60391927,0.4378928,0.83244216,0.3283887,0.13584517,0.50636125,0.9220059,0.43897232,0.105758294,0.5675367,0.34730017,0.23751174,0.7377689,0.51141757,0.51482916,0.6250243,0.7920027,0.405253,ES02,1,-0.1,3.0,Regular,Negativo
0.6469216,0.041666668,0.7916667,0.041666668,0.041666668,0.041666668,0.041666668,0.7505683,0.65421075,0.45288393,0.28589922,0.24140388,0.47577816,0.32094446,0.6996266,0.27705318,0.76013315,0.37068468,0.37144,0.4311036,0.8919452,0.44112286,0.56599694,0.50705636,0.17036825,0.22685654,0.44409484,0.6180432,0.45642495,0.33339578,0.20219015,0.6245982,0.6110505,0.6087488,0.76218575,0.4379624,0.10907581,0.4121311,0.41630355,0.59517246,0.15285298,0.47082078,0.30638328,0.3669304,0.5269967,0.5153236,0.72450686,0.49346444,0.4337604,0.94728476,0.274047,0.03263587,0.5064955,0.20639819,0.5524557,0.3898342,0.32420954,0.661844,0.65802974,0.30605373,0.42432436,0.33585405,0.3903681,0.8285946,0.48904306,0.35111427,0.48822665,0.14576738,0.17473853,0.5731941,0.5895688,0.5036926,0.37165993,0.46050602,0.89862096,0.94772375,0.5335238,0.34324136,0.60645574,0.30574453,0.384546,0.5324156,0.60540134,0.45586154,0.5318741,0.3178752,0.11431565,0.5239728,0.78491163,0.43689823,0.06867072,0.44411415,0.3141837,0.3287891,0.74014646,0.72098464,0.44334316,0.6138773,0.69397575,0.7294638,ES02,1,-0.1,3.0,Regular,Negativo
0.5285375,0.023809524,0.45238096,0.45238096,0.023809524,0.023809524,0.023809524,0.7514225,0.669954,0.19027999,0.2672708,0.17528306,0.5008315,0.3255018,0.71900326,0.31839028,0.7608012,0.37155256,0.5561413,0.22311273,0.7463149,0.3469026,0.568038,0.21032643,0.16813168,0.27594686,0.20522022,0.6230971,0.50733143,0.32112315,0.24301736,0.6167847,0.16767792,0.6157871,0.75741434,0.47029293,0.2370258,0.552361,0.38479543,0.5973174,0.18771076,0.3674588,0.5868408,0.3465707,0.44056624,0.5239945,0.6656221,0.50919795,0.25221312,0.64300376,0.3002184,0.23674645,0.782667,0.2497683,0.70996374,0.31849438,0.31068948,0.6778843,0.4935332,0.33750314,0.25074726,0.3072523,0.324691,0.6063202,0.48461995,0.09131691,0.6822133,0.13737933,0.32971966,0.5731073,0.3032681,0.53967255,0.4063775,0.4533627,0.65634197,0.6794922,0.5153444,0.3434384,0.6067252,0.28485042,0.27231777,0.5308332,0.6049485,0.45589238,0.64618814,0.32938772,0.17572126,0.31849658,0.25279754,0.41117322,0.3124797,0.2787171,0.38997072,0.14237803,0.7175299,0.5085536,0.5064458,0.61003846,0.4078289,0.60842615,ES02,1,-0.1,3.0,Regular,Negativo
0.53233534,0.2638889,0.013888889,0.43055555,0.013888889,0.2638889,0.013888889,0.75138617,0.659943,0.262939,0.2770673,0.14192493,0.50467396,0.326101,0.7099999,0.284474,0.7624144,0.37132597,0.49819666,0.22490248,0.76006204,0.51240706,0.5682094,0.20104498,0.16272253,0.27670893,0.21386777,0.6216087,0.29973626,0.32285163,0.23737723,0.6206639,0.28122458,0.61128277,0.75759864,0.46669382,0.22205456,0.5454857,0.4000358,0.5964233,0.18638915,0.370171,0.6277073,0.34525856,0.56615293,0.5244194,0.66946965,0.51933414,0.32411143,0.62063485,0.33080605,0.24675795,0.4849766,0.22829866,0.4166281,0.3145729,0.33018488,0.67529386,0.44691622,0.34374705,0.38087222,0.3201618,0.34307945,0.62917984,0.5031019,0.097728334,0.61881053,0.12863842,0.33200034,0.57565916,0.6070024,0.5415178,0.41214198,0.43601644,0.6422578,0.6661892,0.5060344,0.34230742,0.6067407,0.2834867,0.26633856,0.53143233,0.60657984,0.4332915,0.65548635,0.33561507,0.16525175,0.3837099,0.705147,0.4300212,0.33156285,0.3620538,0.3783797,0.10565337,0.72493935,0.5160011,0.5146352,0.58765364,0.7186906,0.6853011,ES02,1,-0.1,3.0,Regular,Negativo
0.3635089,0.45238096,0.45238096,0.023809524,0.023809524,0.023809524,0.023809524,0.75123835,0.6695903,0.64010704,0.26910508,0.21522518,0.4720725,0.326785,0.6823741,0.34119028,0.7418527,0.37091538,0.7021698,0.4572554,0.6579807,0.4248631,0.58057225,0.22647053,0.22989161,0.28834835,0.53498864,0.61845094,0.36580664,0.31862786,0.3116657,0.61635184,0.62245077,0.60898864,0.7533035,0.44568488,0.31909359,0.59759104,0.4406617,0.5965967,0.21649763,0.35333538,0.6653308,0.34058714,0.5265027,0.5229447,0.651665,0.5090426,0.5396109,0.522039,0.35075587,0.34193012,0.37958887,0.25214955,0.6115417,0.30913195,0.3262786,0.68045783,0.4623175,0.3875948,0.639011,0.35523015,0.46596435,0.5054629,0.5266071,0.5136813,0.77943593,0.22937833,0.39165416,0.5445489,0.59769076,0.54810953,0.36498502,0.48974594,0.57514995,0.5402136,0.49682304,0.3407754,0.6059702,0.27285022,0.24421936,0.52303535,0.60466176,0.44177693,0.6861755,0.36166644,0.21764493,0.81657827,0.796847,0.43879318,0.42322457,0.8123068,0.44717968,0.25291193,0.7556361,0.54096603,0.5245248,0.5909531,0.7073598,0.32192403,ES02,1,-0.1,3.0,Regular,Negativo
0.25904667,0.22352941,0.011764706,0.22352941,0.16470589,0.3647059,0.011764706,0.74902964,0.6847929,0.477835,0.25900516,0.2475795,0.44690904,0.32710296,0.66997635,0.3489172,0.7192242,0.37101537,0.768794,0.3336369,0.59933865,0.50604355,0.59155214,0.16576554,0.296295,0.29219133,0.48567215,0.61988103,0.4361901,0.31481758,0.3537454,0.6091672,0.36561346,0.6164802,0.7536419,0.41863793,0.35579056,0.61695015,0.4563559,0.5968822,0.21418327,0.3463235,0.7228625,0.33912343,0.5343351,0.5243929,0.6466132,0.5087562,0.50139356,0.49237594,0.32975802,0.39618018,0.31313586,0.29103592,0.20854636,0.3033112,0.30928513,0.68495643,0.46240252,0.42212975,0.534562,0.37366146,0.5439435,0.44090033,0.5226192,0.18659228,0.5763889,0.27759856,0.419069,0.5152892,0.45892906,0.54760534,0.33464852,0.51410586,0.55424464,0.47379717,0.5015685,0.34065032,0.6061716,0.27091548,0.23760977,0.5255975,0.60438263,0.45788664,0.5003174,0.36123884,0.24528319,0.73902756,0.3352296,0.45214337,0.4614537,0.5980013,0.48264384,0.11823013,0.770029,0.3606538,0.58150786,0.58956635,0.7427425,0.325161,ES02,1,-0.1,3.0,Regular,Negativo
0.41755995,0.5764706,0.22352941,0.16470589,0.011764706,0.011764706,0.011764706,0.7410817,0.5437682,0.57592875,0.25935185,0.12176374,0.5719203,0.32796746,0.72101194,0.50711775,0.8021119,0.36962783,0.6515383,0.436553,0.75711477,0.540113,0.52320415,0.26978156,0.041001573,0.29359064,0.51715034,0.57531816,0.43846714,0.31972742,0.12441699,0.65690315,0.17048636,0.49812138,0.7403363,0.5330833,0.24329984,0.55174977,0.3812423,0.59408563,0.2965745,0.36827812,0.7084164,0.34358692,0.5453313,0.5110337,0.651197,0.43595344,0.2226384,0.55916816,0.36703175,0.29036146,0.6413473,0.049740877,0.04917732,0.34561643,0.32657588,0.6796185,0.50782865,0.25611022,0.81056297,0.3275879,0.24965826,0.63682,0.47985482,0.36492813,0.6811678,0.08441732,0.36530268,0.6477654,0.45759752,0.539453,0.52764183,0.5065426,0.5948492,0.60850763,0.5102156,0.33819067,0.5982765,0.25511554,0.25595638,0.49102813,0.5950359,0.46238178,0.6314344,0.3378217,0.17289716,0.4320835,0.24539533,0.45338765,0.3653707,0.5452183,0.38793707,0.22745663,0.7112061,0.4849533,0.54902285,0.6260601,0.2150542,0.41768798,ES02,1,-0.1,3.0,Regular,Negativo
