Alpha_C4-D-Alpha_PZ,LowBeta_PZ-D-Fatigue,LowBeta_F4-M-HighBeta_PZ,Fatigue,Alpha_PZ-M-LowBeta_C3,HRV_MeanNN-D-HRV_MedianNN,surprise,Fatigue-D-Alpha_C4,Gamma_F3-M-Fatigue,Alpha_PZ-I,HRV_MedianNN,Fatigue-D-Alpha_F4,Alpha_PZ-M-Alpha_F4,Alpha_F4-D-Fatigue,Alpha_PZ-D-Alpha_C4,Alpha_PZ-M-LowBeta_FP1,Alpha_C4-M-Load,Theta_C4-D-Theta_C3,Alpha_F4-D-Alpha_FP1,Fatigue-D-Load,Fatigue-D-Theta_FP1,Alpha_F3-M-Fatigue,Alpha_F4-M-Gamma_C3,Alpha_PZ-M-LowBeta_F3,HRV_pNN20-D-HRV_SD1SD2,Alpha_F4-M-Load,sdnn-D-HRV_pNN50,HRV_PAS-M-HRV_MSE,HRV_MSE-D-hr_mad,HRV_MedianNN-M-HRV_PIP,Alpha_C4-D-Theta_F3,bpm-M-HRV_SD1SD2,HRV_pNN50-M-HRV_PAS,happy,Alpha_C4-D-Alpha_C3,HRV_MeanNN-D-HRV_pNN20,Alpha_F4-D-Theta_FP1,Alpha_C3-D-Alpha_F4,Load-D-Fatigue,Alpha_FP1-D-Alpha_FP2,bpm-M-HRV_pNN50,Alpha_F4-D-Theta_C4,bpm-M-HRV_ApEn,Alpha_F4-M-Fatigue,neutral,HRV_MeanNN-D-HRV_CVI,Theta_F4-D-Theta_C3,bpm,LowBeta_F3-D-HighBeta_FP1,Fatigue-D-Alpha_FP1,HighBeta_PZ-D-HighBeta_C3,HRV_PIP-D-HRV_IALS,LowBeta_PZ-D-LowBeta_F3,Alpha_C4-D-Alpha_FP1,Theta_F4-M-Load,bpm-M-HRV_CVI,HRV_pNN50-M-HRV_ApEn,LowBeta_FP2-M-Theta_F4,bpm-M-HRV_pNN20,Theta_C4-D-Alpha_C3,hr_mad-D-HRV_HTI,Gamma_F3-M-Load,HRV_MeanNN,HRV_MeanNN-M-HRV_PIP,HRV_pNN20-M-HRV_DFA,Alpha_PZ-D-Theta_C3,angry,Fatigue-D-Theta_F3,Alpha_C4-D-Theta_C3,sdnn-M-HRV_PAS,Theta_FP2-D-Alpha_C4,HRV_PSS-D-HRV_PI,bpm-D-HRV_pNN20,Theta_FP1-D-Theta_F4,LowBeta_F4-D-Gamma_C4,LowBeta_C4-D-HighBeta_C4,HighBeta_C4-D-HighBeta_F4,HRV_SD1SD2-M-HRV_DFA,HighBeta_C4,Alpha_F4-M-Theta_F4,HighBeta_PZ-D-LowBeta_F3,LowBeta_C3-M-Gamma_F4,HRV_CVNN-D-HRV_SD2a,HRV_CVI-D-HRV_PI,Alpha_F4-D-Alpha_C3,Alpha_PZ-M-Theta_F4,HRV_MCVNN-M-HRV_PAS,Alpha_FP2-D-Alpha_F4,HRV_pNN50-M-HRV_DFA,Theta_C4-D-Alpha_C4,Fatigue-D-Theta_PZ,Alpha_C4-M-Theta_F4,Alpha_PZ-D-Alpha_F4,Theta_C4-D-Theta_F3,Fatigue-D-Alpha_F3,Gamma_F3-D-Alpha_F3,HRV_pNN20-D-HRV_C1d,HRV_RMSSD-D-HRV_SDSD,HRV_pNN50-D-HRV_CSI_Modified,Gamma_C4-D-Gamma_F4,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.3668799,0.44689766,0.4301189,0.50948966,0.45148495,0.5100907,0.074074075,0.57118547,0.4782486,0.5239156,0.6491469,0.552278,0.5864517,0.5428449,0.6524731,0.48165393,0.65490544,0.6493526,0.61608183,0.37964305,0.42995614,0.53175,0.47109511,0.484617,0.70772374,0.65355617,0.5555181,0.4038901,0.28318268,0.65872306,0.6660958,0.32032064,0.59009886,0.074074075,0.53976816,0.58387125,0.6039922,0.5134202,0.6140644,0.22783385,0.54092574,0.7110781,0.39697042,0.58766586,0.4814815,0.5934685,0.62411135,0.39298773,0.39058822,0.4662278,0.3982632,0.33858886,0.47631937,0.20437472,0.6198645,0.4655534,0.5959632,0.47870672,0.46677965,0.47583985,0.7148144,0.41681063,0.6733381,0.6884069,0.6516102,0.68159777,0.037037037,0.6432276,0.6405804,0.60486346,0.54601604,0.5969723,0.41224277,0.5152091,0.79788107,0.7011742,0.21997492,0.5090138,0.7814866,0.57134515,0.44524014,0.5127797,0.32567653,0.7112857,0.6622967,0.5710144,0.65520346,0.56482196,0.648484,0.41290864,0.59980536,0.569003,0.5505372,0.6548062,0.5871931,0.38883635,0.6487231,0.39248732,0.2580772,0.2928323,ES01,2,0.4,3.0,Regular,Positivo
0.27198616,0.4468036,0.50843376,0.51230216,0.44270962,0.5428513,0.0625,0.56227344,0.47024742,0.4227201,0.6124106,0.54560035,0.5899391,0.54298246,0.6768171,0.47993004,0.6588393,0.51638204,0.62354326,0.38365132,0.44707003,0.5465925,0.4696582,0.48332828,0.7911256,0.65577644,0.5666983,0.45512596,0.33869135,0.6380678,0.65593016,0.28989753,0.67711055,0.0625,0.2801712,0.47539428,0.63659996,0.5296189,0.61390424,0.25692552,0.6087065,0.71995056,0.43943724,0.6039601,0.4375,0.5764708,0.6179638,0.41313115,0.37197593,0.44088683,0.3812272,0.2871443,0.5135056,0.18968658,0.6195481,0.46974716,0.6446334,0.47875726,0.5448822,0.16568513,0.6886184,0.41639876,0.6420929,0.6777291,0.47538432,0.6625659,0.0625,0.627183,0.5896402,0.69343805,0.5449052,0.48806697,0.39073053,0.5149905,0.67891866,0.6046503,0.29593852,0.18075252,0.65127385,0.5714608,0.44895712,0.51523155,0.33124396,0.6206465,0.6288135,0.571609,0.69056726,0.5612891,0.5593315,0.33409375,0.5400763,0.5693053,0.56179374,0.6053215,0.54855514,0.424181,0.7092001,0.40301135,0.31711975,0.34757224,ES01,2,0.4,3.0,Regular,Positivo
0.21489164,0.44669545,0.44957536,0.50888115,0.44343126,0.42162347,0.0625,0.57482135,0.48041025,0.43379688,0.6124106,0.55380076,0.5882563,0.5428063,0.6893211,0.4805017,0.64876074,0.5172035,0.72794425,0.40503982,0.66661483,0.52433246,0.47139898,0.48351473,0.45017055,0.6514941,0.61439615,0.7192124,0.58586764,0.68284005,0.7195839,0.47511452,0.7029335,0.0625,0.21201105,0.6412775,0.73142505,0.5343592,0.6129792,0.03168058,0.46601284,0.70869595,0.4213294,0.58309287,0.375,0.6036356,0.6161865,0.4428187,0.4131667,0.6219939,0.35852522,0.29983243,0.5683718,0.7440385,0.61793905,0.44010818,0.5128094,0.47898027,0.39781663,0.16834773,0.5500137,0.4178009,0.59719044,0.6820109,0.37441987,0.6601929,0.0625,0.6814799,0.5684081,0.7392534,0.5371957,0.6896925,0.50779784,0.33585414,0.8553447,0.8199509,0.20404373,0.39206874,0.8247938,0.57112044,0.49775887,0.51357245,0.4485361,0.5580061,0.6078672,0.5712482,0.68338716,0.5350594,0.44295612,0.4419523,0.5420685,0.5676568,0.5790072,0.75173336,0.5991977,0.37720343,0.5354997,0.41562137,0.5242243,0.23297322,ES01,2,0.4,3.0,Regular,Positivo
0.19558376,0.4464873,0.3913303,0.5043078,0.44180718,0.62940717,0.04761905,0.5703165,0.48593563,0.4062302,0.6124106,0.55483675,0.58840954,0.5427782,0.69335717,0.48020926,0.64976627,0.5212011,0.7295233,0.40205055,0.6694508,0.5204311,0.4718232,0.48327398,0.5719756,0.6505753,0.2215446,0.5153765,0.41729397,0.5307462,0.7236841,0.64903647,0.83023304,0.04761905,0.18500869,0.27690107,0.73241097,0.53680205,0.6131161,0.02810286,0.8670682,0.7011797,0.46706522,0.57612765,0.6666667,0.3669355,0.6164627,0.41919768,0.45028362,0.6255067,0.35182953,0.25867635,0.58336157,0.7617751,0.6185357,0.64145505,0.83198255,0.47887105,0.7110306,0.16400914,0.6433783,0.41808814,0.67355466,0.5937718,0.51206166,0.66056967,0.04761905,0.6818492,0.5627192,0.7332246,0.5362911,0.51273274,0.28612003,0.29823714,0.9035976,0.9125455,0.12714715,0.45487568,0.9230172,0.5711595,0.50618494,0.51214886,0.3718813,0.91005915,0.5922715,0.571608,0.74775577,0.53387076,0.788268,0.47571278,0.5165042,0.5684009,0.5878757,0.7633359,0.601587,0.37489593,0.39654487,0.34381992,0.52659625,0.19223781,ES01,2,0.4,3.0,Regular,Positivo
0.28541118,0.4465212,0.40550286,0.50446874,0.44545916,0.559671,0.055555556,0.5671021,0.48323047,0.4632147,0.7172704,0.55223656,0.5878429,0.54284585,0.67369854,0.4807167,0.6547526,0.57261515,0.66844016,0.38067004,0.57273996,0.5416848,0.47115347,0.48379132,0.8265368,0.6529326,0.6200464,0.4261629,0.39025187,0.62714577,0.66822326,0.18634,0.49457222,0.11111111,0.2227943,0.5778632,0.6828801,0.5346333,0.6140237,0.12931177,0.6264671,0.701193,0.32310995,0.5837358,0.3888889,0.67190146,0.61938477,0.2901086,0.47036198,0.53566575,0.36393562,0.39629623,0.51734746,0.45193043,0.6198391,0.39155966,0.6935629,0.47870627,0.46123263,0.2167049,0.7116746,0.41717136,0.7643051,0.672217,0.79515177,0.6580789,0.055555556,0.6407541,0.58523977,0.5623789,0.54454577,0.3244706,0.28981337,0.47146404,0.86473477,0.8547894,0.14543074,0.6097012,0.8938647,0.5713458,0.4573522,0.5127627,0.2179885,0.745104,0.6063238,0.57152134,0.6429147,0.560182,0.7858623,0.50242376,0.54749,0.5692345,0.57033044,0.6874225,0.5577878,0.4192572,0.7189673,0.3640492,0.22265582,0.23396716,ES01,2,0.4,3.0,Regular,Positivo
0.27865005,0.44680515,0.5438576,0.5124201,0.44401577,0.52462834,0.055555556,0.5663842,0.47953948,0.4431889,0.6841968,0.55195487,0.58856285,0.54285264,0.6752795,0.4803036,0.6568846,0.53878015,0.6300819,0.38679236,0.505688,0.54541755,0.47087184,0.4835578,0.72071797,0.65366733,0.5937528,0.95723486,0.88661474,0.6938582,0.668033,0.19738564,0.47791517,0.11111111,0.21073769,0.71209145,0.6477149,0.53510344,0.613776,0.17198332,0.4232689,0.70926964,0.8782892,0.5907798,0.3888889,0.6812561,0.61732405,0.31873402,0.3870481,0.48275968,0.44235358,0.86755425,0.5408576,0.2764741,0.6190413,0.36161718,0.81515133,0.47886434,0.31392407,0.14813706,0.56394833,0.4171196,0.71814495,0.7342587,0.7671864,0.65970755,0.055555556,0.6399367,0.5862874,0.5265762,0.5450724,0.42711413,0.41006684,0.5067947,0.67329895,0.5025139,0.32155767,0.6845284,0.6131878,0.5712589,0.5128452,0.51553047,0.30658498,0.680334,0.6035661,0.5713413,0.6708967,0.56613576,0.7137107,0.40801537,0.5459634,0.568723,0.5714587,0.65659857,0.55321705,0.42945927,0.64136887,0.99769247,0.21727002,0.33728883,ES01,2,0.4,3.0,Regular,Positivo
0.26932916,0.44676068,0.5271619,0.51114297,0.44572783,0.64072365,0.055555556,0.57380706,0.4839355,0.46694946,0.82668346,0.5515822,0.58811814,0.54286146,0.6774247,0.48061088,0.6538158,0.5157414,0.6049611,0.38297147,0.4594821,0.54602057,0.47093752,0.48382646,0.8988546,0.65384007,0.5202291,0.43570736,0.149506,0.6710256,0.6398826,0.22612078,0.67491513,0.11111111,0.21005324,0.30016717,0.6236131,0.53346944,0.61393166,0.23515072,0.8615465,0.71300054,0.4193349,0.59069735,0.2777778,0.7805964,0.6172172,0.15053545,0.39829186,0.44796225,0.41380465,0.9056429,0.5401828,0.14903098,0.6191317,0.3090866,0.884625,0.47885177,0.6856387,0.15397517,0.8569621,0.4172917,0.88509494,0.7519879,0.7908006,0.653532,0.055555556,0.6290293,0.5725062,0.6674991,0.54548955,0.20633028,0.05371616,0.51517636,0.75659007,0.64018774,0.29516605,0.42662567,0.6622155,0.5712681,0.49229923,0.51494414,0.11822255,0.866443,0.6125781,0.5711911,0.6460234,0.5661744,0.8662926,0.41973984,0.53176737,0.5682404,0.5652366,0.61057484,0.5495082,0.4367487,0.8857933,0.31076634,0.57237625,0.29615578,ES01,4,0.6,4.5,Excelente,Positivo
0.24600895,0.44573224,0.20051023,0.48490727,0.4444005,0.58339894,0.071428575,0.56272495,0.509651,0.4473347,0.8028918,0.55663824,0.5864482,0.54272515,0.68263793,0.48070577,0.6546922,0.4733588,0.55797607,0.3481076,0.38939887,0.5494654,0.47319794,0.48368084,0.8324511,0.65025216,0.70147395,0.43078604,0.31079108,0.6695919,0.6006869,0.1790412,0.55209666,0.071428575,0.07160801,0.5834566,0.55447936,0.5427897,0.6152052,0.1749133,0.6804721,0.7057091,0.26484773,0.5514251,0.21428572,0.7786732,0.617771,0.18162835,0.64592165,0.42604193,0.2921744,0.73161006,0.5417875,0.15681456,0.61959326,0.2934489,0.7701393,0.47887847,0.46111614,0.02580177,0.7274265,0.41779432,0.8550206,0.72901195,0.8331642,0.6568252,0.071428575,0.58826244,0.57155967,0.6714765,0.54690343,0.19943252,0.15633306,0.5186665,0.9761761,0.98228294,0.06441318,0.6895331,0.99127406,0.57105005,0.44823655,0.5030979,0.1145451,0.7866203,0.52320343,0.5714556,0.7324554,0.5747974,0.82969254,0.32920733,0.46596542,0.56862307,0.58971,0.48879722,0.49991664,0.48503214,0.7854883,0.3260325,0.33398783,0.13042311,ES01,4,0.6,4.5,Excelente,Positivo
0.24101537,0.45535257,0.45030665,0.60721093,0.4440255,0.4413816,0.06666667,0.6111354,0.42642888,0.4419832,0.82668346,0.5693563,0.58781046,0.5420841,0.68372905,0.4804005,0.6755531,0.5432565,0.68827355,0.33265772,0.65322024,0.55063826,0.47171426,0.48359802,0.90580684,0.65988666,0.5914523,0.6609723,0.45366538,0.67531985,0.694843,0.0848355,0.47299767,0.2,0.23392771,0.533539,0.70151275,0.5347626,0.6157013,0.06442326,0.71825916,0.7048733,0.41018704,0.622003,0.26666668,0.81123465,0.6171009,0.15557525,0.39992663,0.6125372,0.37863675,0.72191715,0.56607246,0.5671296,0.62247574,0.22361419,0.8289202,0.47894245,0.46265617,0.18736306,0.7190549,0.41260535,0.8549624,0.68073064,0.7522661,0.6630634,0.13333334,0.69208026,0.5820661,0.5201661,0.5429645,0.15167414,0.12522508,0.45588234,0.81262314,0.6979796,0.1983531,0.31440464,0.7956376,0.57108325,0.50300175,0.51486355,0.08932247,0.71690124,0.6055793,0.57120496,0.6673171,0.560279,0.8069472,0.44095507,0.621811,0.5679056,0.58018273,0.71206605,0.6274045,0.38812777,0.8436712,0.3214617,0.41029176,0.23506364,ES01,4,0.6,4.5,Excelente,Positivo
0.2548319,0.4552702,0.4042303,0.6065124,0.44724342,0.16591415,0.05882353,0.6157229,0.42734402,0.48590833,0.8028918,0.57131386,0.58575785,0.541907,0.68068945,0.48098373,0.6738026,0.5628087,0.5982355,0.3270205,0.5622726,0.55560607,0.47266728,0.48406696,0.50144655,0.65914017,0.6359489,0.2810201,0.38182002,0.76568955,0.6164403,0.14324303,0.1907307,0.05882353,0.17600682,0.8313797,0.59002644,0.53721505,0.61587244,0.14393483,0.1318533,0.69427186,0.1181947,0.61495596,0.23529412,0.8075235,0.61737156,0.15938121,0.42805383,0.5605015,0.35583344,0.5705457,0.52465117,0.19386269,0.6225259,0.1257337,0.33630943,0.47893548,0.088147044,0.19681592,0.5750589,0.41257685,0.7532174,0.67221177,0.5259246,0.655093,0.11764706,0.6693467,0.570988,0.2738606,0.5462027,0.3844315,0.3625641,0.51751685,0.79223263,0.72514695,0.1944039,0.53466535,0.82171685,0.5709484,0.43948394,0.51484835,0.28064156,0.4758368,0.5891592,0.5708748,0.20604138,0.5725582,0.45088726,0.5392283,0.61244226,0.56724674,0.5791525,0.6253062,0.61630255,0.4093882,0.5142931,0.3673544,0.45133877,0.2514348,ES01,4,0.6,4.5,Excelente,Positivo
0.6450242,0.66955525,0.22358973,0.7224007,0.78951687,0.16476142,0.14285715,0.66428375,0.3552291,0.7768359,0.8028918,0.5895204,0.025633758,0.40439433,0.48018864,0.5634415,0.6560325,0.49708247,0.4880316,0.58291256,0.70297766,0.57022953,0.52758247,0.5411156,0.24298391,0.6463056,0.6628873,0.43121272,0.4495632,0.7782177,0.5582275,0.3518748,0.2073933,0.071428575,0.44436097,0.80333966,0.6476952,0.5335035,0.5906992,0.43374723,0.16710238,0.67903847,0.16216236,0.63497406,0.5,0.7981289,0.57536334,0.1705337,0.48335564,0.666845,0.31824955,0.6631002,0.26841697,0.14293349,0.60098994,0.14239965,0.40291494,0.51092035,0.11748954,0.3788901,0.5134778,0.40938318,0.752693,0.6918324,0.5195081,0.4998124,0.071428575,0.7299996,0.562575,0.31860912,0.5316396,0.4045812,0.3470453,0.5339587,0.26556975,0.20118774,0.3766728,0.7208945,0.71458983,0.38326415,0.4866885,0.51220095,0.40660924,0.4735001,0.6124059,0.060482897,0.19669202,0.5662422,0.4568777,0.4222715,0.74289674,0.06277418,0.5124172,0.46621284,0.6767387,0.31661308,0.46663302,0.36821935,0.63573605,0.5570942,ES01,4,0.6,4.5,Excelente,Positivo
0.70456195,0.44816846,0.4763299,0.5301047,0.5787802,0.25421643,0.11764706,0.6148697,0.45915654,0.7476123,0.82668346,0.57622385,0.48110253,0.5412375,0.36560714,0.51006615,0.67690957,0.69331926,0.66977346,0.03931461,0.65439373,0.50255543,0.48274237,0.50352895,0.548339,0.65747553,0.70750517,0.53038836,0.41462225,0.7762149,0.66407007,0.25453317,0.3630755,0.05882353,0.64788073,0.7437865,0.67569095,0.51404697,0.62192,0.56998545,0.43888786,0.66231984,0.3024518,0.45850927,0.47058824,0.8193983,0.61106056,0.16490376,0.68458754,0.6230614,0.48051608,0.61958426,0.45605016,0.6152194,0.61648834,0.17603639,0.68522674,0.48618612,0.22456883,0.64504063,0.77703357,0.41036627,0.81724447,0.7368481,0.69005066,0.59483,0.05882353,0.6841796,0.64988846,0.52411866,0.50547636,0.36983618,0.24992539,0.5205319,0.36260387,0.40962687,0.54418653,0.7032505,0.423681,0.5594737,0.48138595,0.5126103,0.22531004,0.5883464,0.6615241,0.5024897,0.56957245,0.47411054,0.7032694,0.5576833,0.69711965,0.5225607,0.45371333,0.6989127,0.6314597,0.34379783,0.6851725,0.34148875,0.5956174,0.558746,ES01,4,0.6,4.5,Excelente,Positivo
0.70371425,0.44860184,0.50355005,0.5372327,0.6177721,0.19238952,0.2,0.6265398,0.4548637,0.75747794,0.8028918,0.5763286,0.45630196,0.54121786,0.36780187,0.51788265,0.67232966,0.6885936,0.66984135,0.041473113,0.6572367,0.48234332,0.48194164,0.50963587,0.49398345,0.6579044,0.7076963,0.360805,0.37347737,0.7667931,0.6253785,0.2612722,0.15501945,0.06666667,0.5566046,0.74492615,0.67961895,0.5175884,0.62186885,0.5694261,0.31119242,0.6538642,0.28059185,0.4713157,0.33333334,0.7925265,0.60759795,0.18868455,0.57043976,0.6234567,0.5119263,0.6574777,0.49129426,0.5166624,0.61652315,0.1734388,0.5797709,0.48603177,0.19286537,0.6413553,0.5879951,0.4103101,0.7643543,0.6909962,0.42228407,0.52725726,0.06666667,0.6854523,0.61755383,0.30131003,0.5145841,0.290928,0.3100878,0.52021134,0.31325653,0.36976063,0.54526865,0.41289404,0.37274593,0.55960196,0.5133423,0.5141537,0.302969,0.38268366,0.6566381,0.48352376,0.3310663,0.4743419,0.46601734,0.7137837,0.70177627,0.5082925,0.39697784,0.71570235,0.6436225,0.3319211,0.5452986,0.3632277,0.587088,0.5357536,ES01,4,0.6,4.5,Excelente,Positivo
0.3145063,0.44356275,0.61989367,0.42349535,0.5812191,0.53986496,0.071428575,0.642169,0.5077743,0.74905664,0.8028918,0.5768923,0.41197646,0.5411068,0.6666231,0.5084275,0.4480224,0.30336958,0.6317902,0.29163358,0.54881036,0.020510187,0.49190596,0.50394374,0.80048823,0.6098233,0.7540295,0.28217596,0.3054647,0.6526043,0.16150348,0.25383943,0.41689026,0.071428575,0.5462124,0.5173726,0.48701745,0.49775672,0.61685085,0.4767124,0.7129145,0.7056003,0.34437734,0.20274322,0.5714286,0.78304017,0.6199669,0.19058669,0.42204237,0.60867804,0.509362,0.8178899,0.44611457,0.10932734,0.6141118,0.2870289,0.79903054,0.47992313,0.5133799,0.6057822,0.82568634,0.41613612,0.8474596,0.6932174,0.76358366,0.4902054,0.071428575,0.6258736,0.33311778,0.6168579,0.5456896,0.20455122,0.14550462,0.5045563,0.32054046,0.4729828,0.31253904,0.58323866,0.5663128,0.5653917,0.51864564,0.5183942,0.1771905,0.71942335,0.6758656,0.5486016,0.6685878,0.5328597,0.79920954,0.6593818,0.69586426,0.51713014,0.5248114,0.15126075,0.67061913,0.29972652,0.7548005,0.3293629,0.5048469,0.40186295,ES01,4,0.6,4.5,Excelente,Positivo
0.77329385,0.45352486,0.65735906,0.59605384,0.5461444,0.64113253,0.06666667,0.5866258,0.42150077,0.73727405,0.8028918,0.5736017,0.54044646,0.54164565,0.11079366,0.5020485,0.0779852,0.6192398,0.651211,0.6702381,0.6247284,0.5610784,0.4741932,0.49889117,0.9540992,0.19783631,0.45407593,0.49447805,0.1468317,0.6919228,0.47429413,0.11652646,0.80378526,0.06666667,0.6932149,0.19678174,0.64955175,0.5143397,0.22847067,0.58989066,0.89998704,0.57386446,0.50675285,0.59315926,0.46666667,0.732778,0.59564316,0.1808775,0.52854854,0.6034681,0.5055081,0.84280246,0.4633662,0.64284086,0.3418752,0.35917756,0.90241426,0.4801093,0.7534856,0.722381,0.855838,0.5915177,0.8649155,0.7729866,0.80282956,0.16708791,0.06666667,0.55613506,0.55489683,0.7786538,0.51682824,0.32481056,0.052719202,0.5110024,0.3134291,0.3811527,0.5685523,0.19817585,0.31347147,0.5696689,0.4678402,0.5166764,0.037428677,0.85953933,0.66115457,0.5531514,0.70960146,0.4821949,0.8884792,0.71032125,0.5802832,0.5665715,0.3683412,0.56908405,0.58502895,0.4326593,0.89435685,0.32051313,0.5044201,0.5216567,ES01,4,0.6,4.5,Excelente,Positivo
0.7773086,0.45391917,0.66942966,0.59936345,0.55576104,0.4477249,0.11111111,0.58997697,0.41948462,0.7417606,0.82668346,0.57235205,0.54164946,0.5417969,0.09332532,0.5039021,0.073880896,0.6414461,0.6516808,0.67039126,0.61994684,0.56349427,0.47317204,0.5003666,0.83942395,0.2309084,0.777685,0.5343254,0.47074422,0.6924024,0.4540459,0.11215887,0.27139887,0.11111111,0.69322336,0.66344255,0.6516308,0.50945014,0.22229627,0.59181356,0.53508675,0.58497286,0.29982442,0.6033035,0.33333334,0.8345119,0.6001044,0.15263438,0.48880824,0.5985203,0.5102198,0.8065104,0.46569628,0.60645384,0.3560745,0.19557744,0.737246,0.4799118,0.34648478,0.7281074,0.7440937,0.59025806,0.8560061,0.70414007,0.78452754,0.16863514,0.11111111,0.5535879,0.56502956,0.5235863,0.51817065,0.24949,0.16706227,0.5121005,0.30714923,0.38473964,0.55015105,0.5623312,0.3089411,0.57003427,0.46344888,0.5179806,0.1239975,0.64548576,0.6666691,0.5526874,0.44935873,0.48061904,0.7668527,0.7321613,0.5820482,0.56684107,0.31814906,0.57158315,0.5760241,0.4491597,0.699041,0.41565603,0.3773979,0.4809801,ES01,4,0.6,4.5,Excelente,Positivo
0.7767912,0.4539927,0.68512946,0.600267,0.5451731,0.32207838,0.125,0.58451945,0.41881076,0.73688626,0.89967716,0.57044834,0.5511751,0.54198974,0.095545836,0.50144196,0.098735295,0.62419295,0.6571792,0.670245,0.6094061,0.5614456,0.4721344,0.49872786,0.7379394,0.2761922,0.6623886,0.8095352,0.48782605,0.83401257,0.47487244,0.27232027,0.6545698,0.125,0.7048963,0.5118356,0.65072083,0.50403565,0.22819488,0.5860688,0.71762455,0.6138687,0.3389949,0.6120129,0.375,0.9030549,0.6032278,0.06421703,0.4716268,0.5942636,0.5177055,0.8162625,0.47235602,0.61025995,0.39818624,0.09514028,0.8628444,0.47950694,0.44342065,0.724108,0.84735304,0.5852163,0.9165003,0.8381428,0.79597616,0.18129957,0.125,0.55150473,0.5694038,0.72401273,0.5211149,0.22637379,0.0353737,0.51062596,0.303881,0.4023243,0.539291,0.71909463,0.3080004,0.5705548,0.46528983,0.51832145,0.09390492,0.6803782,0.6714785,0.5570869,0.66994816,0.47869295,0.8290757,0.6865547,0.5772234,0.5684525,0.30936703,0.54680353,0.5886569,0.43009707,0.8943033,0.28997016,0.78881574,0.47246152,ES01,4,0.6,4.5,Excelente,Positivo
0.7789234,0.45431575,0.6886424,0.6025419,0.5425785,0.33307323,0.071428575,0.58154565,0.41782996,0.7356091,0.8845057,0.5698853,0.5540009,0.5420397,0.086468056,0.50083625,0.11844565,0.6177659,0.6584945,0.6702216,0.6014432,0.5605785,0.47176093,0.49834684,0.7954289,0.29697123,0.62860656,0.789837,0.46314844,0.7929855,0.50019747,0.36161935,0.54471195,0.071428575,0.7126845,0.26710588,0.6453099,0.5014109,0.22912489,0.582914,0.7556432,0.62004495,0.47272304,0.61613816,0.35714287,0.88667965,0.60520583,0.081600055,0.4493454,0.59293133,0.51264054,0.96000564,0.47089458,0.61632264,0.425725,0.1145783,0.8773993,0.47926778,0.63316584,0.7253286,0.8553476,0.5823259,0.9014631,0.7892835,0.6766042,0.17407532,0.14285715,0.5589321,0.57118875,0.6129281,0.5233431,0.06888477,0.023491029,0.50972426,0.30748686,0.40187433,0.5184713,0.42896602,0.31145307,0.5708076,0.46391064,0.5186548,0.108724736,0.5223272,0.6734435,0.5591632,0.6036019,0.47920182,0.7566572,0.66758084,0.5789195,0.56941026,0.30175185,0.5579972,0.59549165,0.4219299,0.8925792,0.30029133,0.82489914,0.45914215,ES01,4,0.6,4.5,Excelente,Positivo
0.76044196,0.45153734,0.6457857,0.57949185,0.5035024,0.5561225,0.06666667,0.5519454,0.42995712,0.70517737,0.86737806,0.5696588,0.56299156,0.542059,0.16805111,0.49311113,0.15548132,0.61194783,0.65864533,0.6692119,0.6003031,0.55014426,0.47302094,0.49246472,0.89208084,0.24313651,0.6610354,0.6126502,0.34370825,0.7677223,0.5316895,0.21827687,0.6312441,0.06666667,0.7078398,0.29861528,0.6454127,0.51566225,0.26650044,0.5828466,0.8379375,0.60478294,0.45380372,0.59396595,0.46666667,0.8545822,0.60057425,0.096233994,0.6573237,0.5921426,0.5065942,0.877636,0.47903377,0.69466656,0.38145822,0.19061819,0.89241576,0.47981626,0.65884495,0.7015244,0.8340881,0.58810204,0.9091042,0.8224711,0.8271734,0.3271684,0.13333334,0.5189033,0.5944059,0.70516676,0.5130551,0.15655106,0.027681762,0.5115536,0.32059622,0.41278693,0.6339227,0.5488907,0.32854977,0.57025135,0.4659913,0.5142352,0.05647803,0.7642272,0.65941185,0.5617956,0.5958425,0.47908723,0.8676244,0.5698637,0.54249245,0.56920886,0.44030806,0.5226306,0.60544944,0.39081627,0.89948434,0.288902,0.6949356,0.60085386,ES01,4,0.6,4.5,Excelente,Positivo
