Gamma_F3-D-Theta_PZ,Gamma_FP1-D-Theta_PZ,surprise,Alpha_F4-M-Fatigue,Load-D-Fatigue,Fatigue-D-Load,Alpha_FP2-M-Fatigue,Theta_PZ,Theta_PZ-L,Fatigue-D-Theta_F3,LowBeta_C3-M-Theta_PZ,HRV_PIP-D-HRV_C1d,Theta_FP2-M-Fatigue,happy,HRV_MeanNN-D-HRV_CVI,HRV_MeanNN,LowBeta_C4-D-HighBeta_PZ,Alpha_PZ-D-Fatigue,Theta_FP1-M-Fatigue,HighBeta_PZ-D-HighBeta_F3,Fatigue-D-Alpha_PZ,LowBeta_PZ-D-HighBeta_PZ,HRV_MeanNN-D-HRV_pNN20,LowBeta_F3-D-HighBeta_F3,LowBeta_FP1-D-Theta_PZ,Gamma_F3-D-Theta_F3,Theta_FP2-D-Theta_C4,HRV_MedianNN-M-HRV_PIP,HRV_LnHF-M-HRV_SampEn,Alpha_C4-M-Load,HRV_PIP-M-HRV_Cd,Alpha_FP1-M-Load,HRV_PSS-M-HRV_Cd,sdnn-D-hr_mad,angry,LowBeta_FP2-M-Theta_PZ,neutral,Gamma_F3-M-Theta_PZ,HRV_CVNN-D-HRV_SD2a,HRV_PIP-D-HRV_PI,bpm-M-HRV_PAS,HRV_MedianNN,ibi-D-HRV_PAS,Alpha_C3-M-Load,bpm-M-HRV_CVI,sad,Load-D-Alpha_F4,Alpha_PZ-M-Alpha_FP2,breathingrate-D-HRV_HTI,Fatigue-M-Load,HRV_SampEn,Fatigue-D-Alpha_C3,bpm-M-HRV_ApEn,HighBeta_C3-D-LowBeta_F3,HRV_PIP,HighBeta_PZ-D-LowBeta_F3,HRV_PSS,Alpha_FP2-M-Theta_PZ,HRV_MeanNN-M-HRV_PIP,Theta_F4-M-Fatigue,sdnn-D-HRV_pNN50,Alpha_C4-M-Gamma_FP1,Alpha_PZ-M-Load,HRV_MeanNN-D-HRV_MedianNN,bpm-D-HRV_PIP,Fatigue-D-Alpha_C4,HighBeta_PZ-D-HighBeta_C3,Theta_F3-M-Load,Alpha_C4-D-Load,HRV_HF-D-HRV_SampEn,bpm,Alpha_C4-D-Theta_C3,HighBeta_FP2-D-Gamma_F4,Theta_C4-D-Alpha_FP1,bpm-M-HRV_pNN20,Alpha_C4-M-Fatigue,Alpha_C4-M-Gamma_F3,fear,Gamma_F3-D-Theta_C3,bpm-M-HRV_C2d,LowBeta_C4-D-HighBeta_C4,Gamma_F3-D-Theta_C4,HRV_HTI-M-HRV_CMSE,HRV_MadNN-D-HRV_pNN50,HRV_RMSSD-D-HRV_SDSD,Alpha_C4-M-Theta_FP2,bpm-M-HRV_DFA,bpm-M-HRV_MSE,HRV_SDNN-D-HRV_SD2a,HRV_Cd,Gamma_F4-D-Alpha_FP2,HRV_HTI-M-HRV_PAS,Gamma_C4,LowBeta_C4-D-HighBeta_F4,Alpha_F4-M-Gamma_F3,Fatigue-D-Theta_FP1,HRV_SD1SD2-M-HRV_PIP,Alpha_C4-D-Alpha_C3,HRV_PIP-M-HRV_ApEn,Alpha_FP2-I,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.4720085,0.46448636,0.010869565,0.06244909,0.5409248,0.6392884,0.40332988,0.54223686,0.45114776,0.4658908,0.47413006,0.4640232,0.16670074,0.04347826,0.6334361,0.60212284,0.7445904,0.5733067,0.34949273,0.23654129,0.40301737,0.93304867,0.527919,0.5659101,0.48301768,0.40187097,0.5133997,0.52753305,0.318818,0.2888873,0.44291267,0.4699957,0.57832533,0.2842825,0.07608695,0.46118262,0.41304347,0.48219952,0.43563658,0.25930378,0.28581432,0.57434994,0.6961909,0.4666233,0.3839058,0.39130434,0.59018123,0.5347376,0.60630447,0.49024755,0.6965314,0.4215161,0.4987526,0.4284021,0.38984004,0.2170955,0.5420521,0.528291,0.55226964,0.016730504,0.44068605,0.47563195,0.4781875,0.5545775,0.43379086,0.50828123,0.1926406,0.46335563,0.59252673,0.41859335,0.40705627,0.60545146,0.545378,0.2755513,0.46250668,0.48161313,0.48355553,0.06521739,0.38125786,0.44267038,0.9831182,0.46416396,0.5687273,0.60040206,0.41301805,0.5285801,0.24875729,0.49908227,0.5108272,0.56501496,0.46700916,0.2039144,0.6219128,0.92198694,0.4912447,0.5667364,0.389126,0.51844925,0.56068075,0.57026345,DJ02,3,-0.5,2.25,Regular,Negativo
0.47519454,0.46803755,0.015267176,0.042458013,0.5516916,0.6336409,0.42145216,0.5693382,0.5112294,0.43008125,0.46558854,0.17253448,0.23606616,0.03816794,0.5453362,0.5813758,0.41057095,0.5740178,0.363175,0.19104366,0.34471464,0.95794576,0.3119816,0.5653676,0.48497033,0.40642762,0.5229012,0.53489584,0.2065645,0.24798688,0.1431524,0.4786201,0.19594136,0.38716102,0.091603056,0.44642383,0.45801526,0.47894722,0.21516606,0.2198589,0.2683636,0.6124106,0.7040532,0.49872738,0.48298714,0.29007635,0.5910535,0.5362426,0.6927036,0.48899654,0.83305043,0.3474153,0.66648287,0.41990978,0.30836836,0.17664254,0.5067552,0.53109884,0.47451317,0.041984227,0.60816634,0.47810453,0.5063399,0.38146636,0.5295455,0.52420795,0.14904466,0.47520575,0.5917219,0.26696557,0.45520398,0.55346036,0.59193605,0.29649943,0.65294474,0.42775425,0.48581508,0.10687023,0.39263582,0.20661521,0.99662626,0.4650059,0.4731386,0.7873414,0.4164986,0.53117085,0.6007971,0.6703394,0.08473332,0.13936177,0.6036042,0.18062067,0.9261031,0.9815778,0.49144998,0.53577435,0.32157874,0.37930423,0.699998,0.540946,DJ02,3,-0.5,2.25,Regular,Negativo
0.4735101,0.46692738,0.023529412,0.5718815,0.47415102,0.6562789,0.3329727,0.5569575,0.48211926,0.1576673,0.4714709,0.25661334,0.4198447,0.08235294,0.6099253,0.6236892,0.541083,0.5753144,0.36967495,0.447636,0.17460099,0.1703493,0.4639797,0.428153,0.4840523,0.4046448,0.5415715,0.46186307,0.17816733,0.01815218,0.15069133,0.25233525,0.24236701,0.40973443,0.07058824,0.4511454,0.3764706,0.480391,0.2475862,0.19687726,0.20483856,0.6124106,0.7315393,0.048837412,0.45517108,0.29411766,0.10080561,0.53748405,0.27040622,0.023417994,0.82609874,0.21792339,0.6789812,0.506382,0.18952432,0.51819754,0.31911382,0.5333133,0.44069985,0.559965,0.59602964,0.4714974,0.076600015,0.49227753,0.5762327,0.1874888,0.5111747,0.18447377,0.5950314,0.10440343,0.439753,0.66050017,0.495913,0.5170499,0.5637312,0.3726349,0.47963694,0.15294118,0.3667288,0.32782093,0.35367605,0.48246413,0.68556523,0.7944908,0.40821397,0.5559941,0.65867674,0.65908724,0.17062955,0.31402522,0.53405875,0.14067975,0.40719172,0.31499776,0.48501545,0.078727975,0.15883741,0.6810775,0.6818775,0.37189436,DJ02,3,-0.5,2.25,Regular,Negativo
0.4745413,0.46789846,0.012048192,0.5756586,0.47516468,0.6561335,0.34136742,0.5651777,0.5011057,0.12874176,0.4682786,0.43771553,0.40979126,0.10843374,0.58333194,0.5228899,0.54331326,0.5753226,0.34631735,0.44975963,0.17322539,0.20197302,0.58518225,0.44849107,0.48470184,0.41439745,0.54190093,0.44276392,0.37622127,0.017499927,0.24036865,0.23778959,0.23632969,0.50449234,0.072289154,0.44675323,0.45783132,0.4793977,0.40463606,0.40142313,0.41893253,0.57434994,0.6275122,0.08278576,0.4182608,0.24096386,0.09395814,0.5375874,0.3262088,0.023816494,0.41604745,0.155518,0.4444158,0.48839563,0.23478375,0.504209,0.18814,0.5337147,0.3495496,0.558318,0.58010715,0.4714424,0.07841594,0.35704976,0.579121,0.19139211,0.5159294,0.20861906,0.5950217,0.30105156,0.4658204,0.6396905,0.49601203,0.52298576,0.41014773,0.36851755,0.47972006,0.10843374,0.38154328,0.47695577,0.37062532,0.4808169,0.5450943,0.58137965,0.49954653,0.55577654,0.6714431,0.37197128,0.28793168,0.44311804,0.5399369,0.43489215,0.39924252,0.3210381,0.48500085,0.09837409,0.15275367,0.6457678,0.3492546,0.3628929,DJ02,3,-0.5,2.25,Regular,Negativo
0.47413853,0.46840432,0.03875969,0.5656757,0.4730404,0.6564361,0.30052695,0.5608181,0.49087393,0.19043775,0.46996263,0.5511564,0.3557356,0.11627907,0.5346317,0.84516656,0.57652813,0.57539165,0.32197905,0.44830674,0.1615982,0.23885974,0.053449437,0.4479781,0.48435825,0.39480013,0.5383507,0.77364975,0.7685683,0.01816305,0.43169814,0.2234687,0.69300395,0.58752316,0.08527132,0.44948694,0.3875969,0.48006782,0.26893094,0.43949074,0.22741407,0.7767163,0.72192186,0.056182913,0.53901875,0.29457363,0.10767946,0.5373107,0.67829084,0.021205464,0.2713856,0.19274627,0.13924275,0.493656,0.3678765,0.50324786,0.7010911,0.53313804,0.8531966,0.5502538,0.027414711,0.47182927,0.07992695,0.65814435,0.22257526,0.17954436,0.5073342,0.15411949,0.5950475,0.72580373,0.22317137,0.6620355,0.49209264,0.5302155,0.86998284,0.37472704,0.47958058,0.07751938,0.36669153,0.30478728,0.39342022,0.48080286,0.25948492,0.23287493,0.33080986,0.55510587,0.13968328,0.10432529,0.7917278,0.57872957,0.5159749,0.2885277,0.4600572,0.32606852,0.4850368,0.11660388,0.6834903,0.6735213,0.2478149,0.39998874,DJ03,1,0.0,3.0,Regular,Negativo
0.47248507,0.46492842,0.021276595,0.6445553,0.5582996,0.62925977,0.4221365,0.5472339,0.46125543,0.19636236,0.47506818,0.588348,0.48211348,0.07446808,0.51011205,0.8497863,0.58505535,0.5751715,0.35538366,0.4293561,0.19798076,0.19845282,0.03892116,0.4287803,0.48336235,0.39408544,0.54755604,0.8085803,0.8722731,0.21263213,0.33375123,0.42438352,0.5919503,0.5717744,0.11702128,0.45517105,0.43617022,0.48159093,0.42911324,0.44817212,0.17853215,0.8028918,0.7426637,0.22740123,0.556869,0.23404256,0.04769559,0.5381304,0.6131851,0.1907856,0.28813833,0.26148373,0.15608594,0.4941049,0.37868413,0.50053316,0.7432994,0.5339549,0.86135304,0.59394073,0.00066871045,0.47093382,0.29055417,0.55316395,0.21200259,0.18419248,0.5028433,0.35849354,0.59441376,0.8001937,0.21745172,0.66299605,0.49848327,0.48624,0.88532203,0.37783715,0.4795627,0.11702128,0.36569196,0.24860887,0.3542755,0.48020104,0.5281283,0.06412513,0.32876337,0.5569914,0.13368383,0.085192986,0.9377439,0.3893978,0.6066401,0.5990436,0.4054168,0.30616996,0.48476246,0.09313776,0.9590479,0.70074177,0.28983998,0.2736156,DJ03,1,0.0,3.0,Regular,Negativo
0.47228235,0.46467754,0.031914894,0.64292926,0.5578145,0.629611,0.3937512,0.54598266,0.458687,0.16716704,0.47576714,0.27056894,0.4554049,0.08510638,0.40067568,0.85307926,0.567083,0.5750407,0.3661535,0.43440598,0.21846725,0.15732028,0.018417915,0.42416638,0.48333856,0.40212303,0.54325825,0.8070643,0.90327615,0.22473043,0.34737828,0.42526463,0.5123904,0.6191111,0.06382979,0.45641187,0.44680852,0.48165345,0.41360804,0.5508263,0.2009789,0.8028918,0.7331744,0.20568614,0.63031197,0.28723404,0.053715173,0.5376091,0.7476887,0.18903461,0.34164864,0.28587902,0.13629444,0.49672538,0.37283573,0.50893885,0.6069955,0.533596,0.86379516,0.59434575,0.0026800535,0.47048715,0.27047098,0.57214236,0.21307422,0.17130373,0.511233,0.3730023,0.59446573,0.82775843,0.21658531,0.67027175,0.49755797,0.52878064,0.9130965,0.38916948,0.47918302,0.08510638,0.3613657,0.22193725,0.32917294,0.48399392,0.06054588,0.058535587,0.32652497,0.5567535,0.1128881,0.07964501,0.9340768,0.42280114,0.57925963,0.10914764,0.40059754,0.2945365,0.4847677,0.08395943,0.96510214,0.71493244,0.25212514,0.3080547,DJ03,1,0.0,3.0,Regular,Negativo
0.4721982,0.46480203,0.015151516,0.6432105,0.55479044,0.6316897,0.4554638,0.5461142,0.45895588,0.34190926,0.47767287,0.6143727,0.4109803,0.045454547,0.3705841,0.83149254,0.5043976,0.57315975,0.30390394,0.44746333,0.41289416,0.022513097,0.025985679,0.408828,0.48342034,0.36153635,0.53203773,0.83981985,0.96652293,0.22589281,0.46377644,0.4439831,0.71580946,0.48048678,0.09090909,0.45721096,0.59090906,0.48152888,0.4781278,0.4777891,0.3492169,0.7767163,0.6657777,0.056942802,0.6470931,0.16666667,0.04887745,0.5355064,0.7026247,0.18258852,0.27510062,0.467211,0.1467484,0.5271966,0.62787133,0.53324074,0.9245277,0.534253,0.8957517,0.59249747,9.679401e-05,0.4702225,0.086402655,0.5899181,0.16207422,0.16308019,0.50398064,0.263427,0.59453756,0.85149926,0.2469572,0.6883837,0.4951117,0.561975,0.90192366,0.40156305,0.4788395,0.09090909,0.34724715,0.2312837,0.30680057,0.49402818,0.15175667,0.01568303,0.33271545,0.5562189,0.035268217,0.07752376,0.9424375,0.25901526,0.6391156,0.39013958,0.3834014,0.2701882,0.48476708,0.14894365,0.9827722,0.76738393,0.33434206,0.23495215,DJ03,1,0.0,3.0,Regular,Negativo
0.46775097,0.46019453,0.020618556,0.43496376,0.59636873,0.563506,0.36438993,0.4796089,0.3513212,0.4592984,0.4934672,0.43573427,0.38397297,0.11340206,0.46992248,0.82731366,0.6301504,0.57232374,0.42315015,0.285267,0.458817,0.82668054,0.03926636,0.54260415,0.48081577,0.39951703,0.55063283,0.8481342,0.8065527,0.46460056,0.60090953,0.5339647,0.68485165,0.5493158,0.05154639,0.50287426,0.4226804,0.48905835,0.3128143,0.6208872,0.4068718,0.7767163,0.6345943,0.5647384,0.58517396,0.28865978,0.5877169,0.53210163,0.7299645,0.56083125,0.26346952,0.4540786,0.14981654,0.44812992,0.663786,0.2765655,0.8168883,0.5227746,0.8995933,0.4554913,0.012739113,0.48477802,0.56772226,0.5691444,0.1545902,0.5630801,0.25041112,0.5366814,0.5825093,0.7505807,0.2514659,0.5895974,0.45777714,0.07726824,0.88561016,0.36840197,0.4901851,0.10309278,0.36400616,0.22699727,0.9723067,0.45615634,0.22458705,0.16999035,0.33922425,0.5337687,0.2195392,0.0662821,0.8080768,0.42441815,0.39229736,0.35913226,0.4756196,0.2911911,0.48648548,0.5097428,0.89879906,0.390995,0.35123625,0.58639646,DJ03,1,0.0,3.0,Regular,Negativo
0.46864417,0.4610403,0.03125,0.45254347,0.59654874,0.5627681,0.3672085,0.4866257,0.3605177,0.45708013,0.49205393,0.3089762,0.38222826,0.041666668,0.48687312,0.78748953,0.7855754,0.57289064,0.4135401,0.26877278,0.4294418,0.88714564,0.15404858,0.5694946,0.48100263,0.40664446,0.550197,0.7909764,0.88928497,0.48250195,0.5982699,0.5361497,0.6347541,0.6096,0.125,0.49990743,0.53125,0.48962528,0.35612082,0.6228061,0.5679431,0.7172704,0.5149494,0.57708156,0.5741281,0.19791667,0.5867404,0.5332444,0.5796152,0.56050766,0.18955657,0.39133894,0.3485446,0.44329956,0.64935994,0.24370492,0.74620634,0.52351445,0.86534125,0.4570985,0.04921866,0.48388395,0.57581675,0.6470817,0.20803219,0.5536704,0.21261562,0.5366753,0.5834965,0.7838422,0.3035972,0.595732,0.46037403,0.07273846,0.79435456,0.38831308,0.48987705,0.072916664,0.36824515,0.25661758,0.97323525,0.45699573,0.373128,0.13364035,0.3556591,0.5358426,0.23797214,0.08196195,0.7769839,0.44388235,0.3975241,0.7621113,0.46837136,0.34806532,0.48645172,0.5146842,0.88844097,0.33185825,0.58937716,0.5834638,DJ03,1,0.0,3.0,Regular,Negativo
0.4733338,0.46787506,0.031007752,0.43824384,0.5976654,0.55797046,0.28494716,0.5536002,0.47472903,0.46437475,0.47121772,0.26372972,0.37287337,0.093023255,0.51503915,0.8020048,0.8275079,0.57374716,0.39824122,0.2529134,0.3691861,0.8833294,0.033807606,0.54751164,0.48397875,0.398598,0.5219886,0.7672717,0.72877586,0.5875226,0.37772626,0.53313065,0.47926334,0.5450643,0.1007752,0.46055222,0.4031008,0.48100013,0.2435392,0.45286962,0.23052698,0.7481551,0.72058576,0.5744368,0.54789305,0.31007752,0.58776236,0.53331774,0.7232601,0.56153387,0.24614349,0.4141229,0.24691308,0.4231664,0.4603289,0.24334282,0.64343286,0.52651334,0.828914,0.48479205,0.016073106,0.47389656,0.5901963,0.5830887,0.2513758,0.45488265,0.23248924,0.5366579,0.5887593,0.68173206,0.2780422,0.649164,0.4614498,0.57610255,0.8895267,0.5164746,0.4809638,0.062015504,0.36952743,0.2027863,0.9833254,0.47304955,0.13456374,0.27043313,0.34958658,0.54692274,0.14984244,0.090379596,0.60146403,0.34961316,0.3733018,0.13237254,0.43200645,0.42299926,0.4864784,0.52343625,0.74413013,0.6012479,0.3969305,0.6201841,DJ03,1,0.0,3.0,Regular,Negativo
0.47376764,0.4670398,0.010204081,0.4536245,0.5963903,0.5634185,0.3262677,0.56275034,0.49536264,0.4583795,0.46769452,0.4224614,0.36860988,0.06122449,0.56144685,0.74921757,0.66022015,0.57361037,0.4132917,0.33828026,0.38042963,0.7702672,0.27394563,0.53904885,0.4845735,0.40063888,0.51894003,0.73882353,0.36075836,0.5841349,0.4159432,0.5351241,0.42246348,0.56682897,0.1122449,0.45241782,0.48979592,0.47930536,0.22311707,0.5898414,0.44659495,0.6841968,0.61038566,0.5746799,0.5114244,0.23469388,0.5875681,0.5338331,0.53430176,0.5634205,0.6876424,0.4274669,0.375361,0.4453139,0.5899945,0.32846227,0.6982249,0.52792484,0.8140969,0.48104092,0.18685994,0.47275463,0.59071875,0.62837833,0.2661064,0.47073776,0.32456994,0.53941774,0.58853716,0.51582044,0.33705887,0.63616455,0.4712184,0.5658104,0.70944947,0.5189086,0.48078796,0.091836736,0.3738712,0.2151477,0.9585577,0.47206244,0.57568014,0.42437533,0.3679584,0.5456273,0.51092595,0.3019525,0.37547848,0.24139649,0.37439784,0.6571093,0.3847901,0.36598787,0.48635915,0.5299624,0.6454691,0.5920767,0.5606398,0.6107513,DJ03,1,0.0,3.0,Regular,Negativo
0.47344053,0.4665204,0.021052632,0.47639948,0.5966164,0.56248844,0.35541505,0.56040186,0.48991653,0.43828654,0.4684841,0.2733569,0.35285223,0.07368421,0.59112906,0.77804583,0.6935658,0.57400924,0.3932025,0.30908805,0.34553653,0.8220088,0.2851101,0.5135465,0.4844615,0.4069337,0.5143216,0.74172765,0.28326437,0.5832951,0.44736263,0.5377354,0.5180732,0.50617915,0.10526316,0.45488513,0.34736842,0.47954598,0.1760139,0.44930655,0.46531,0.7172704,0.5980156,0.5840074,0.48833027,0.37894738,0.58610326,0.53516644,0.7198408,0.56285346,0.72924155,0.36631942,0.42316306,0.46256185,0.49085653,0.31944117,0.61407375,0.5285376,0.812035,0.47806135,0.28469032,0.47269124,0.5956463,0.61152023,0.26735815,0.46922818,0.291214,0.54141766,0.5885358,0.35700884,0.30260766,0.6289319,0.46822476,0.5661923,0.70134854,0.51658493,0.4808063,0.07368421,0.37801927,0.2122616,0.98077494,0.47355527,0.34706527,0.7381746,0.35846508,0.545047,0.3135059,0.31363654,0.32910305,0.42359003,0.38473743,0.30306438,0.38182324,0.3751181,0.4861707,0.5396849,0.48934713,0.5348954,0.617535,0.5951316,DJ03,1,0.0,3.0,Regular,Negativo
0.4745413,0.46789846,0.00729927,0.5756586,0.47516468,0.6561335,0.34136742,0.5651777,0.5011057,0.12874176,0.4682786,0.36715308,0.40979126,0.05839416,0.59030026,0.80836415,0.54331326,0.5753226,0.34631735,0.44975963,0.17322539,0.20197302,0.16420117,0.44849107,0.48470184,0.41439745,0.54190093,0.7015651,0.23874375,0.017499927,0.3880333,0.23778959,0.60236424,0.6765846,0.0729927,0.44675323,0.4379562,0.4793977,0.12123886,0.51867396,0.24446741,0.7481551,0.71456325,0.08278576,0.48944885,0.3138686,0.09395814,0.5375874,0.31065568,0.023816494,0.729942,0.155518,0.6010727,0.48839563,0.2730123,0.504209,0.4711851,0.5337147,0.77214813,0.558318,0.5082975,0.4714424,0.07841594,0.61054075,0.31528452,0.19139211,0.5159294,0.20861906,0.5950217,0.19645578,0.26541263,0.6396905,0.49601203,0.52298576,0.7803341,0.36851755,0.47972006,0.10948905,0.38154328,0.32593036,0.37062532,0.4808169,0.8328984,0.5937464,0.99270356,0.55577654,0.10673698,0.97189313,0.25043818,0.6519738,0.5399369,0.7806892,0.39924252,0.3210381,0.48500085,0.09837409,0.10231831,0.6457678,0.7653307,0.3628929,DJ03,1,0.0,3.0,Regular,Negativo
0.47413853,0.46840432,0.02173913,0.5656757,0.4730404,0.6564361,0.30052695,0.5608181,0.49087393,0.19043775,0.46996263,0.15994702,0.3557356,0.07608695,0.59156203,0.7567641,0.57652813,0.57539165,0.32197905,0.44830674,0.1615982,0.23885974,0.23952536,0.4479781,0.48435825,0.39480013,0.5383507,0.7337685,0.28204453,0.01816305,0.39623165,0.2234687,0.504944,0.44590127,0.06521739,0.44948694,0.45652175,0.48006782,0.20657405,0.298557,0.33753633,0.7172704,0.6716399,0.056182913,0.4740903,0.3043478,0.10767946,0.5373107,0.5913762,0.021205464,0.69407314,0.19274627,0.42266747,0.493656,0.46656606,0.50324786,0.6528991,0.53313804,0.780395,0.5502538,0.30399802,0.47182927,0.07992695,0.5314869,0.2904203,0.17954436,0.5073342,0.15411949,0.5950475,0.29905754,0.31445906,0.6620355,0.49209264,0.5302155,0.7210673,0.37472704,0.47958058,0.07608695,0.36669153,0.18984953,0.39342022,0.48080286,0.7266807,0.49468982,0.36289755,0.55510587,0.1871586,0.44994748,0.35254624,0.37184894,0.5159749,0.58652335,0.4600572,0.32606852,0.4850368,0.11660388,0.595462,0.6735213,0.5951295,0.39998874,DJ03,1,0.0,3.0,Regular,Negativo
0.47248507,0.46492842,0.022727273,0.6445553,0.5582996,0.62925977,0.4221365,0.5472339,0.46125543,0.19636236,0.47506818,0.18012099,0.48211348,0.03409091,0.51014805,0.74754107,0.58505535,0.5751715,0.35538366,0.4293561,0.19798076,0.19845282,0.24033129,0.4287803,0.48336235,0.39408544,0.54755604,0.77277106,0.22550814,0.21263213,0.54044133,0.42438352,0.52225345,0.44081497,0.06818182,0.45517105,0.48863637,0.48159093,0.12601987,0.36428314,0.4812042,0.6841968,0.5869499,0.22740123,0.55301106,0.27272728,0.04769559,0.5381304,0.7070085,0.1907856,0.738059,0.26148373,0.5286474,0.4941049,0.68769884,0.50053316,0.76345825,0.5339549,0.8438808,0.59394073,0.17339294,0.47093382,0.29055417,0.6227883,0.2330697,0.18419248,0.5028433,0.35849354,0.59441376,0.1599676,0.34482932,0.66299605,0.49848327,0.48624,0.7351422,0.37783715,0.4795627,0.11363637,0.36569196,0.14919421,0.3542755,0.48020104,0.22399937,0.6583553,0.36253566,0.5569914,0.53035355,0.39407474,0.13097696,0.2844821,0.6066401,0.34560078,0.4054168,0.30616996,0.48476246,0.09313776,0.5795985,0.70074177,0.7543456,0.2736156,DJ03,1,0.0,3.0,Regular,Negativo
0.47228235,0.46467754,0.014925373,0.64292926,0.5578145,0.629611,0.3937512,0.54598266,0.458687,0.16716704,0.47576714,0.74688256,0.4554049,0.05970149,0.6305266,0.651008,0.567083,0.5750407,0.3661535,0.43440598,0.21846725,0.15732028,0.40527928,0.42416638,0.48333856,0.40212303,0.54325825,0.7103434,0.20729214,0.22473043,0.8081283,0.42526463,0.8821252,0.33415568,0.052238807,0.45641187,0.5298507,0.48165345,0.55561215,0.59575236,0.5319024,0.6491469,0.5475768,0.20568614,0.41125923,0.26865673,0.053715173,0.5376091,0.41150978,0.18903461,0.8415554,0.28587902,0.6842773,0.49672538,0.61246276,0.50893885,0.70706224,0.533596,0.72479934,0.59434575,0.48517644,0.47048715,0.27047098,0.44495612,0.31390476,0.17130373,0.511233,0.3730023,0.59446573,0.30295026,0.38910562,0.67027175,0.49755797,0.52878064,0.5808944,0.38916948,0.47918302,0.07462686,0.3613657,0.65702516,0.32917294,0.48399392,0.7902275,0.76050156,0.3978439,0.5567535,0.5395303,0.68324697,0.815277,0.86564267,0.57925963,0.64379525,0.40059754,0.2945365,0.4847677,0.08395943,0.56787354,0.71493244,0.8370474,0.3080547,DJ03,1,0.0,3.0,Regular,Negativo
0.4721982,0.46480203,0.01,0.6432105,0.55479044,0.6316897,0.4554638,0.5461142,0.45895588,0.34190926,0.47767287,0.55449694,0.4109803,0.07,0.642328,0.6917147,0.5043976,0.57315975,0.30390394,0.44746333,0.41289416,0.022513097,0.41871732,0.408828,0.48342034,0.36153635,0.53203773,0.6973731,0.44639665,0.22589281,0.57990366,0.4439831,0.5715555,0.5798046,0.04,0.45721096,0.54,0.48152888,0.44725832,0.4440922,0.46632418,0.6841968,0.59732544,0.056942802,0.3865751,0.28,0.04887745,0.5355064,0.2627526,0.18258852,0.65046483,0.467211,0.47271344,0.5271966,0.47259325,0.53324074,0.39663118,0.534253,0.7071272,0.59249747,0.51982486,0.4702225,0.086402655,0.43974313,0.3142321,0.16308019,0.50398064,0.263427,0.59453756,0.62972057,0.3371852,0.6883837,0.4951117,0.561975,0.5568549,0.40156305,0.4788395,0.06,0.34724715,0.4403171,0.30680057,0.49402818,0.7112124,0.6852894,0.38719115,0.5562189,0.48067462,0.54588556,0.7213952,0.67239857,0.6391156,0.6386281,0.3834014,0.2701882,0.48476708,0.14894365,0.5894931,0.76738393,0.6326158,0.23495215,DJ03,1,0.0,3.0,Regular,Negativo
0.47289386,0.46692702,0.0066225166,0.23189084,0.5105118,0.649477,0.27551913,0.5524732,0.47229317,0.4546448,0.47119814,0.33123705,0.23815738,0.03311258,0.5887831,0.81050485,0.5838534,0.57349336,0.3421248,0.27548176,0.3895016,0.8607709,0.06663002,0.52754384,0.48401332,0.4003207,0.5205983,0.68494195,0.3772415,0.13165453,0.29540387,0.38467306,0.4872857,0.56709,0.07284768,0.4625691,0.5562914,0.4808189,0.22500767,0.23110734,0.26325998,0.7481551,0.70632076,0.37652868,0.50377166,0.2781457,0.57555014,0.53252095,0.67347354,0.4387363,0.8109521,0.439516,0.5309026,0.44307566,0.23702833,0.27758452,0.41997492,0.52610093,0.75846636,0.35149273,0.10762483,0.4785139,0.41349772,0.6197882,0.3454392,0.5197429,0.2573056,0.41750857,0.5931416,0.73352885,0.2741224,0.60835946,0.48483792,0.4381845,0.8591311,0.45019725,0.4848406,0.052980132,0.37274012,0.30381608,0.9637587,0.4653515,0.24997182,0.50615484,0.3465789,0.5322064,0.18316522,0.50607026,0.58441806,0.5527641,0.38215217,0.2139398,0.49332902,0.67144614,0.48816556,0.55863035,0.41261804,0.513733,0.6729577,0.6245032,DJ03,1,0.0,3.0,Regular,Negativo
0.4736567,0.46778286,0.021978023,0.2011652,0.50885046,0.6498798,0.23306291,0.56018436,0.4894175,0.44548896,0.46828625,0.38046458,0.21881521,0.043956045,0.6244644,0.7630719,0.60180694,0.57371527,0.326299,0.2835988,0.3718719,0.8653193,0.22420326,0.5301633,0.4846109,0.40368623,0.51906043,0.7111051,0.38128957,0.14585957,0.37217918,0.37138385,0.43129423,0.42818108,0.032967035,0.45810753,0.46153846,0.47978702,0.25988773,0.41884142,0.53229195,0.7172704,0.54724693,0.44866955,0.45666552,0.34065935,0.5777218,0.532117,0.45453188,0.4397453,0.738851,0.3304157,0.48984846,0.43245134,0.4009484,0.28348818,0.4862075,0.5255221,0.76362365,0.33432135,0.3111865,0.47740445,0.4280083,0.55504143,0.3177955,0.51378375,0.2773767,0.42324433,0.59326506,0.63038003,0.31471124,0.5821631,0.48182547,0.45557603,0.73660064,0.46299195,0.48403803,0.0989011,0.38682786,0.27856237,0.9623126,0.46467358,0.66138226,0.4946425,0.36378396,0.5318573,0.26160273,0.4805565,0.51456755,0.42501822,0.36594874,0.7674406,0.47072613,0.6403039,0.4884896,0.5692989,0.5369895,0.3894842,0.64915246,0.6413564,DJ03,1,0.0,3.0,Regular,Negativo
