HRV_LFHF-D-HRV_MSE,Gamma_F3-D-Gamma_C4,HRV_HF-D-vlf,bpm-D-vlf,HRV_RMSSD-D-HRV_MSE,HRV_PAS-D-HRV_MSE,hf-D-vlf,Fatigue-M-Engagement,lf-D-vlf,Gamma_FP1-D-Gamma_F4,p_total-D-lf,Alpha_FP1-D-Fatigue,HRV_VHF-D-vlf,Theta_FP1-D-Fatigue,Alpha_FP1-M-Engagement,Alpha_FP1-D-Engagement,breathingrate-D-HRV_MSE,Gamma_F3-D-Theta_FP1,p_total-D-HRV_LF,hf-D-lf,Alpha_FP1-M-Theta_FP1,Gamma_FP1-D-Alpha_FP1,Alpha_FP1-M-Gamma_F4,sad,HRV_PIP-D-HRV_PSS,Fatigue-D-Load,Alpha_FP1-D-Theta_FP1,Load,sdnn-D-HRV_MSE,HRV_HFn-D-HRV_MSE,p_total-D-hf,HRV_DFA-D-HRV_MSE,bpm-D-hf,HRV_HF-D-lf,Gamma_C4,HRV_S-D-hf,HRV_CSI-D-HRV_MSE,hr_mad-D-p_total,HRV_S-D-p_total,HRV_LFHF-D-hf,Fatigue-D-Theta_FP1,Load-D-Gamma_F4,HRV_LnHF-D-HRV_MSE,Fatigue-D-Alpha_FP1,LowBeta_FP1-D-LowBeta_F3,Alpha_FP1,HighBeta_C4,hr_mad-D-hf,Fatigue-D-Gamma_F4,HRV_LF-D-lf,HRV_TINN-D-hf,Gamma_C4-M-Fatigue,Gamma_F4-M-Engagement,Fatigue,bpm-D-lf,Alpha_FP1-M-Gamma_F3,bpm-D-HRV_MSE,Alpha_FP1-D-Gamma_FP1,HRV_TINN-D-lf,Gamma_F4-D-Theta_FP1,vlf-D-lf,HRV_LFHF-D-p_total,HRV_HF-D-hf,Theta_FP1,HRV_LFHF-D-lf,HRV_TINN-D-p_total,vlf-L,neutral,Gamma_F3,vlf-D-HRV_HF,Gamma_C3-D-Gamma_C4,angry,LowBeta_C3,Gamma_PZ-D-Fatigue,vlf-M-HRV_LFHF,HRV_LF-D-HRV_MSE,p_total-D-HRV_VHF,happy,Gamma_F4-D-Alpha_FP1,p_total-D-hr_mad,Engagement-D-Gamma_F4,HRV_VHF-D-HRV_MSE,Gamma_F4-D-Gamma_F3,Gamma_C3-D-LowBeta_C3,HRV_SampEn-D-HRV_MSE,HRV_LF-D-hf,HRV_LF-D-p_total,Theta_FP1-D-Gamma_F4,LowBeta_FP2-D-HighBeta_FP1,Gamma_F4-D-Gamma_FP2,Alpha_FP1-D-Alpha_F3,LowBeta_C4-D-HighBeta_C4,Gamma_C3,Gamma_F3-D-Alpha_FP2,Alpha_FP1-D-Gamma_C4,p_total-D-HRV_RMSSD,Gamma_F3-D-LowBeta_FP1,LowBeta_C4,Gamma_C3-M-Gamma_C4,Gamma_F4-D-Engagement,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.4632061,0.45021176,0.7650853,0.7767098,0.4632073,0.46320602,0.85631824,0.70374966,0.4101698,0.4739511,0.99886763,0.66428185,0.516411,0.6675702,0.66549516,0.7671253,0.46320617,0.44910663,0.46289027,0.99886763,0.3296796,0.55820155,0.27773055,0.8214286,0.36107755,0.50315475,0.3626417,0.39273244,0.46320656,0.46320564,0.4477109,0.46320572,0.46320614,0.95399356,0.6709583,0.46320614,0.46320602,0.46320614,0.46320614,0.46320614,0.25992247,0.59300804,0.5367937,0.2156885,0.61185324,0.705683,0.76235753,0.46320614,0.20943195,0.9975122,0.46320614,0.43167162,0.6190873,0.69086367,0.99068564,0.37410462,0.4632055,0.37040308,0.9970539,0.39035815,0.45842114,0.46320614,0.46320614,0.6316805,0.99855804,0.46320614,0.22016512,0.035714287,0.5909964,0.45122772,0.46067092,0.035714287,0.59706956,0.67256135,0.45269272,0.46320668,0.45087892,0.035714287,0.45935676,0.46280137,0.31872892,0.46320567,0.38815343,0.42628512,0.46320617,0.46320614,0.46320614,0.38565943,0.7673692,0.3709804,0.49759257,0.5801089,0.59581953,0.7216105,0.32425842,0.46306708,0.40616027,0.7258898,0.34828457,0.682793,ST01,1,0.1,2.5,Regular,Positivo
0.46320474,0.4529631,0.38086447,0.36661425,0.46320903,0.46320724,0.38026208,0.7120003,0.4101698,0.47132012,0.46320564,0.6648048,0.42379105,0.6676692,0.6658222,0.7669622,0.46320567,0.44813895,0.462891,0.46320614,0.33017188,0.5424358,0.27607983,0.0,0.61935097,0.5039357,0.36107704,0.39376515,0.46320686,0.46320692,0.44796997,0.4632071,0.46320614,0.44999292,0.66971403,0.46320614,0.46320665,0.46320614,0.46320614,0.46320614,0.25874817,0.590537,0.53679234,0.2071606,0.62872094,0.70581114,0.749232,0.46320614,0.19172134,0.4499641,0.46320614,0.42206442,0.62201107,0.7018701,0.44749612,0.3746331,0.46320665,0.3756859,0.44921947,0.38540792,0.4584221,0.46320614,0.46320614,0.6309551,0.4546065,0.46320614,0.4957706,0.0,0.5880258,0.4512278,0.46353894,0.0,0.5951824,0.6745259,0.45269275,0.46320567,0.45089066,0.0,0.45448384,0.46280134,0.30781263,0.4632056,0.38207436,0.42950258,0.46320653,0.46320614,0.46320614,0.38744107,0.8099016,0.3945964,0.47685626,0.54445785,0.5925535,0.7333487,0.3238815,0.46306708,0.4083194,0.726941,0.35140914,0.68580276,ST01,1,0.1,2.5,Regular,Positivo
0.46320271,0.449927,0.8639969,0.87402636,0.46320617,0.4632063,0.8092595,0.71041125,0.6181335,0.458344,0.46320564,0.6655272,0.58057505,0.66877884,0.6693348,0.76311404,0.4632058,0.44655716,0.4628908,0.46320614,0.3299058,0.4764529,0.2697091,0.0,0.41870564,0.5160123,0.36137646,0.39356482,0.46320593,0.4632066,0.447753,0.4632057,0.46320614,0.44999292,0.6727565,0.46320614,0.4632061,0.46320614,0.46320614,0.46320614,0.2454165,0.58445525,0.536794,0.1952927,0.5268165,0.7061805,0.7599139,0.46320614,0.14392786,0.4499641,0.46320614,0.411498,0.63549715,0.71660835,0.44749612,0.37377837,0.46320584,0.40197065,0.44921947,0.37476093,0.45842114,0.46320614,0.46320614,0.631215,0.4546065,0.46320614,0.22016512,0.0,0.59180015,0.45122772,0.46432602,0.0,0.5979815,0.67804444,0.45269272,0.46320555,0.450878,0.0,0.4351048,0.4628015,0.27311924,0.46320572,0.3683981,0.42967322,0.46320644,0.46320614,0.46320614,0.39179415,0.71776545,0.53912544,0.3757209,0.55155915,0.59308344,0.75966066,0.32403582,0.4630672,0.41051087,0.7351583,0.3499148,0.6949322,ST01,1,0.1,2.5,Regular,Positivo
0.46320266,0.45302507,0.93766415,0.78625137,0.4632061,0.46320584,0.38026208,0.7328778,0.4101698,0.46365082,0.46320564,0.6663,0.6919022,0.6682199,0.6676013,0.75665283,0.46320552,0.43494728,0.46289003,0.46320614,0.3334242,0.49292687,0.27440345,0.0,0.4192309,0.5215591,0.35722092,0.3964663,0.4632068,0.46320644,0.44758618,0.46320596,0.99886763,0.99752635,0.6719638,0.99886763,0.46320587,0.99886763,0.99886763,0.99886763,0.2521696,0.58432275,0.53679436,0.1825193,0.60492444,0.7018291,0.77283037,0.99886763,0.13848378,0.9544726,0.99886763,0.3819178,0.6322621,0.7505236,0.9919885,0.37589374,0.46320543,0.39465973,0.9660325,0.3713484,0.45842114,0.99886763,0.99886763,0.6277025,0.83930844,0.99886763,0.22016512,0.0,0.58864397,0.45122772,0.46277338,0.0,0.5980415,0.6826514,0.45269272,0.46320575,0.45087606,0.0,0.43826503,0.462801,0.30302444,0.46320584,0.3737431,0.42837325,0.4632061,0.99886763,0.99886763,0.3933662,0.83608735,0.46360418,0.4324909,0.5510179,0.594232,0.7278355,0.32878926,0.46306688,0.40948442,0.74894375,0.3492449,0.6871005,ST01,1,0.1,2.5,Regular,Positivo
0.46320283,0.45038697,0.38086447,0.36661425,0.4632055,0.46320552,0.38026208,0.7322858,0.4101698,0.4658907,0.46320564,0.6663684,0.42379105,0.6683617,0.6680492,0.7611595,0.4632057,0.437793,0.4628906,0.46320614,0.3322263,0.49936262,0.2725796,0.035714287,0.47710872,0.51619154,0.35732841,0.39638782,0.46320575,0.46320608,0.44774556,0.4632059,0.46320614,0.44999292,0.66523594,0.46320614,0.46320584,0.46320614,0.46320614,0.46320614,0.25046375,0.58362573,0.53679436,0.18138577,0.623202,0.7043465,0.7523565,0.46320614,0.13937461,0.4499641,0.46320614,0.3850397,0.632133,0.7427604,0.44749612,0.3749273,0.46320584,0.39195502,0.44921947,0.37205595,0.45842996,0.46320614,0.46320614,0.62855375,0.4546065,0.46320614,0.5451219,0.035714287,0.5891334,0.45122778,0.4593701,0.035714287,0.6010494,0.6822289,0.45269278,0.46320578,0.45087662,0.035714287,0.43931767,0.4628015,0.2906618,0.46320614,0.37217626,0.42868215,0.46320614,0.46320614,0.46320614,0.39303234,0.86539036,0.47407895,0.41670042,0.5166357,0.59469175,0.74772716,0.32468912,0.46306738,0.40793955,0.7414587,0.3511832,0.6903925,ST01,1,0.1,2.5,Regular,Positivo
0.4632041,0.45140034,0.78194755,0.8606143,0.46320617,0.46320638,0.97462606,0.7227517,0.9849773,0.4790012,0.46320564,0.66500175,0.61446685,0.667135,0.66414297,0.77101815,0.4632065,0.44535765,0.4628915,0.46320614,0.33043578,0.5981969,0.2809208,0.0,0.56234974,0.494993,0.35907385,0.39513955,0.46320635,0.46320602,0.44781685,0.46320626,0.46320614,0.44999292,0.6643445,0.46320614,0.46320614,0.46320614,0.46320614,0.46320614,0.2650534,0.59380066,0.5367938,0.20393409,0.55355644,0.70685875,0.7504672,0.46320614,0.223714,0.4499641,0.46320614,0.4189987,0.6102362,0.7021492,0.44749612,0.37429076,0.46320578,0.35825858,0.44921947,0.39310616,0.45842114,0.46320614,0.46320614,0.63026386,0.4546065,0.46320614,0.22016512,0.0,0.58790606,0.45122772,0.4717036,0.0,0.58527106,0.67357254,0.45269272,0.46320596,0.4508807,0.0,0.47316927,0.462802,0.3357383,0.46320578,0.3957417,0.43829718,0.46320635,0.46320614,0.46320614,0.38472748,0.6304283,0.3277741,0.5344356,0.5243216,0.5824088,0.7148266,0.32172078,0.46306786,0.4123969,0.7364597,0.3617292,0.6779491,ST01,1,0.1,2.5,Regular,Positivo
0.4632036,0.4633809,0.81505823,0.8561342,0.4632062,0.4632061,0.73852503,0.69927055,0.53766656,0.46857673,0.46320564,0.6642125,0.59614897,0.6678098,0.66624886,0.7715857,0.4632058,0.46599156,0.46289042,0.46320614,0.3281984,0.53960836,0.2740092,0.0,0.33645704,0.49801627,0.3635018,0.39217928,0.46320596,0.46320617,0.4477434,0.46320623,0.46320614,0.44999292,0.6611858,0.46320614,0.463206,0.46320614,0.46320614,0.46320614,0.25707564,0.5913907,0.5367939,0.21681403,0.4932258,0.708501,0.7244211,0.46320614,0.20349719,0.4499641,0.46320614,0.43678534,0.62178904,0.67819536,0.44749612,0.37605575,0.46320575,0.37666753,0.44921947,0.38942376,0.45842114,0.46320614,0.46320614,0.6329256,0.4546065,0.46320614,0.22016512,0.0,0.57550997,0.45122772,0.5184051,0.0,0.5513344,0.6585919,0.45269272,0.46320584,0.45087737,0.0,0.45571682,0.46280152,0.29375693,0.46320575,0.37225783,0.4813074,0.46320635,0.46320614,0.46320614,0.3859853,0.6294503,0.4071902,0.41205385,0.5131645,0.53518826,0.77364117,0.31932583,0.4630671,0.42789206,0.7147888,0.4028043,0.68957597,ST01,1,0.1,2.5,Regular,Positivo
0.4632069,0.5862506,0.65697044,0.8521226,0.46320724,0.46320647,0.8876178,0.78620356,0.54650176,0.51021874,0.46320567,0.6641209,0.48791233,0.660471,0.64288557,0.8014989,0.46320608,0.5191988,0.46289054,0.46320614,0.33183694,0.8654526,0.30978352,0.0,0.46391654,0.41660398,0.3478782,0.40410405,0.46320716,0.46320593,0.44773164,0.46320665,0.46320614,0.44999292,0.63853663,0.46320614,0.4632064,0.46320614,0.46320614,0.46320614,0.33700112,0.6066228,0.53679293,0.21830073,0.40023613,0.7134972,0.68067956,0.46320614,0.42308593,0.4499641,0.46320614,0.4434524,0.50826406,0.6557522,0.44749612,0.39769423,0.46320605,0.2996385,0.44921947,0.4368215,0.45842114,0.46320614,0.46320614,0.6260392,0.4546065,0.46320614,0.22016512,0.0,0.44582382,0.45122772,0.7980666,0.0,0.17662515,0.590117,0.45269272,0.46320632,0.45088145,0.0,0.59293616,0.46280146,0.41724166,0.46320567,0.38682136,0.67335826,0.46320653,0.46320614,0.46320614,0.37376493,0.94645005,0.18924907,0.5331186,0.5028251,0.22695757,0.82819355,0.3100765,0.4630672,0.53270876,0.67582715,0.7062176,0.65128684,ST01,1,0.1,2.5,Regular,Positivo
0.46320528,0.517237,0.38086447,0.36661425,0.46320748,0.46320593,0.38026208,0.7998188,0.41016984,0.49898493,0.46320564,0.6667951,0.42379105,0.6635604,0.652873,0.7850781,0.4632059,0.45786902,0.46289077,0.46320614,0.3356244,0.764029,0.29951975,0.9,0.24989821,0.45558313,0.3455697,0.40627822,0.46320638,0.4632059,0.44780144,0.46320653,0.46320614,0.44999292,0.6538349,0.46320614,0.46320605,0.46320614,0.46320614,0.46320614,0.3052303,0.5977375,0.5367932,0.17431231,0.5325332,0.70808107,0.7156601,0.46320614,0.2995497,0.4499641,0.46320614,0.3827427,0.55973274,0.7383611,0.44749612,0.38645852,0.46320602,0.31960335,0.44921947,0.40355864,0.4584218,0.46320614,0.46320614,0.6225303,0.4546065,0.46320614,0.44981945,0.02,0.5207817,0.45122775,0.6499381,0.02,0.34096208,0.6470064,0.45269275,0.46320567,0.45088425,0.02,0.5366684,0.4628013,0.4028837,0.46320564,0.39797056,0.56188226,0.4632064,0.46320614,0.46320614,0.38150692,0.9069366,0.2199506,0.5865995,0.53148323,0.3965644,0.7532232,0.31850582,0.4630671,0.4675948,0.6980174,0.52928185,0.65648913,ST01,1,0.1,2.5,Regular,Positivo
0.46320474,0.4513795,0.7878019,0.86897534,0.46320647,0.463206,0.69199336,0.7268189,0.7489042,0.50176257,0.46320564,0.66297424,0.68617254,0.66394824,0.653972,0.7770277,0.4632068,0.43977568,0.46289036,0.46320614,0.33201844,0.759338,0.30292004,0.0,0.44023055,0.46966776,0.35832584,0.39566854,0.46320578,0.4632057,0.44781905,0.46320608,0.46320614,0.44999292,0.6663806,0.46320614,0.46320593,0.46320614,0.46320614,0.46320614,0.3010461,0.60624987,0.53679395,0.23670809,0.7224574,0.703947,0.74829227,0.46320614,0.35615972,0.4499641,0.46320614,0.4462056,0.56473887,0.66965985,0.44749612,0.3751832,0.46320575,0.3205468,0.44921947,0.42436266,0.45842114,0.46320614,0.46320614,0.62896603,0.4546065,0.46320614,0.22016512,0.0,0.5885301,0.45122772,0.46739674,0.0,0.5903584,0.6652489,0.45269272,0.46320623,0.4508771,0.0,0.5309133,0.46280137,0.42456594,0.46320584,0.44821396,0.43400103,0.46320644,0.46320614,0.46320614,0.37630427,0.66171896,0.22069106,0.8100011,0.5652644,0.5874381,0.6086731,0.3253488,0.46306714,0.40210626,0.71717656,0.35681516,0.6485307,ST01,1,0.1,2.5,Regular,Positivo
0.46321115,0.45240507,0.4986117,0.8351348,0.46320918,0.46320608,0.8374536,0.72329783,0.98534846,0.51002115,0.46320564,0.66180634,0.43992844,0.6625898,0.64959776,0.7823948,0.4632059,0.44341055,0.46289137,0.46320614,0.3314848,0.82012916,0.31168276,0.035714287,0.2484045,0.45543242,0.3589731,0.3952103,0.46320745,0.4632055,0.447918,0.46320704,0.46320614,0.44999292,0.66214716,0.46320614,0.46320665,0.46320614,0.46320614,0.46320614,0.31550962,0.6107225,0.5367921,0.2550296,0.7760385,0.7045835,0.7372483,0.46320614,0.41406742,0.4499641,0.46320614,0.4646125,0.5410057,0.6432763,0.44749612,0.3753958,0.463206,0.30856043,0.44921947,0.44188917,0.45842114,0.46320614,0.46320614,0.62950593,0.4546065,0.46320614,0.22016512,0.8214286,0.58629704,0.45122772,0.4683138,0.035714287,0.587519,0.6584772,0.45269272,0.46320596,0.4509163,0.035714287,0.5591658,0.462802,0.4494549,0.4632056,0.46911088,0.4362561,0.46320635,0.46320614,0.46320614,0.37282914,0.686039,0.20030996,0.87752646,0.5553299,0.58476,0.5860701,0.32385564,0.46306726,0.40008706,0.70984447,0.3605444,0.63858557,ST01,1,0.1,2.5,Regular,Positivo
0.4632061,0.45021176,0.7650853,0.7767098,0.4632073,0.46320602,0.85631824,0.70374966,0.4101698,0.4739511,0.99886763,0.66428185,0.516411,0.6675702,0.66549516,0.7671253,0.46320617,0.44910663,0.46289027,0.99886763,0.3296796,0.55820155,0.27773055,0.8214286,0.36107755,0.50315475,0.3626417,0.39273244,0.46320656,0.46320564,0.4477109,0.46320572,0.46320614,0.95399356,0.6709583,0.46320614,0.46320602,0.46320614,0.46320614,0.46320614,0.25992247,0.59300804,0.5367937,0.2156885,0.61185324,0.705683,0.76235753,0.46320614,0.20943195,0.9975122,0.46320614,0.43167162,0.6190873,0.69086367,0.99068564,0.37410462,0.4632055,0.37040308,0.9970539,0.39035815,0.45842114,0.46320614,0.46320614,0.6316805,0.99855804,0.46320614,0.22016512,0.035714287,0.5909964,0.45122772,0.46067092,0.035714287,0.59706956,0.67256135,0.45269272,0.46320668,0.45087892,0.035714287,0.45935676,0.46280137,0.31872892,0.46320567,0.38815343,0.42628512,0.46320617,0.46320614,0.46320614,0.38565943,0.7673692,0.3709804,0.49759257,0.5801089,0.59581953,0.7216105,0.32425842,0.46306708,0.40616027,0.7258898,0.34828457,0.682793,ST01,1,0.1,2.5,Regular,Positivo
0.46320474,0.4529631,0.38086447,0.36661425,0.46320903,0.46320724,0.38026208,0.7120003,0.4101698,0.47132012,0.46320564,0.6648048,0.42379105,0.6676692,0.6658222,0.7669622,0.46320567,0.44813895,0.462891,0.46320614,0.33017188,0.5424358,0.27607983,0.0,0.61935097,0.5039357,0.36107704,0.39376515,0.46320686,0.46320692,0.44796997,0.4632071,0.46320614,0.44999292,0.66971403,0.46320614,0.46320665,0.46320614,0.46320614,0.46320614,0.25874817,0.590537,0.53679234,0.2071606,0.62872094,0.70581114,0.749232,0.46320614,0.19172134,0.4499641,0.46320614,0.42206442,0.62201107,0.7018701,0.44749612,0.3746331,0.46320665,0.3756859,0.44921947,0.38540792,0.4584221,0.46320614,0.46320614,0.6309551,0.4546065,0.46320614,0.4957706,0.0,0.5880258,0.4512278,0.46353894,0.0,0.5951824,0.6745259,0.45269275,0.46320567,0.45089066,0.0,0.45448384,0.46280134,0.30781263,0.4632056,0.38207436,0.42950258,0.46320653,0.46320614,0.46320614,0.38744107,0.8099016,0.3945964,0.47685626,0.54445785,0.5925535,0.7333487,0.3238815,0.46306708,0.4083194,0.726941,0.35140914,0.68580276,ST01,1,0.1,2.5,Regular,Positivo
0.46320271,0.449927,0.8639969,0.87402636,0.46320617,0.4632063,0.8092595,0.71041125,0.6181335,0.458344,0.46320564,0.6655272,0.58057505,0.66877884,0.6693348,0.76311404,0.4632058,0.44655716,0.4628908,0.46320614,0.3299058,0.4764529,0.2697091,0.0,0.41870564,0.5160123,0.36137646,0.39356482,0.46320593,0.4632066,0.447753,0.4632057,0.46320614,0.44999292,0.6727565,0.46320614,0.4632061,0.46320614,0.46320614,0.46320614,0.2454165,0.58445525,0.536794,0.1952927,0.5268165,0.7061805,0.7599139,0.46320614,0.14392786,0.4499641,0.46320614,0.411498,0.63549715,0.71660835,0.44749612,0.37377837,0.46320584,0.40197065,0.44921947,0.37476093,0.45842114,0.46320614,0.46320614,0.631215,0.4546065,0.46320614,0.22016512,0.0,0.59180015,0.45122772,0.46432602,0.0,0.5979815,0.67804444,0.45269272,0.46320555,0.450878,0.0,0.4351048,0.4628015,0.27311924,0.46320572,0.3683981,0.42967322,0.46320644,0.46320614,0.46320614,0.39179415,0.71776545,0.53912544,0.3757209,0.55155915,0.59308344,0.75966066,0.32403582,0.4630672,0.41051087,0.7351583,0.3499148,0.6949322,ST01,1,0.1,2.5,Regular,Positivo
0.46320364,0.4454244,0.38086447,0.36661425,0.4632077,0.46320957,0.38026208,0.2897365,0.4101698,0.45503214,0.46320564,0.64620817,0.42379105,0.1564961,0.7243762,0.24779403,0.46320638,0.272003,0.46289143,0.46320614,0.84895515,0.35236284,0.29362005,0.0,0.8206831,0.16177322,0.2774538,0.85261333,0.463208,0.46320862,0.44781741,0.46320784,0.46320614,0.44999292,0.6191849,0.46320614,0.4632076,0.46320614,0.46320614,0.46320614,0.77622205,0.10778169,0.5367923,0.4445376,0.44546184,0.64404976,0.66147476,0.46320614,0.23331109,0.4499641,0.46320614,0.4911431,0.70148873,0.5827758,0.44749612,0.3971667,0.46320736,0.4866008,0.44921947,0.26895022,0.45842764,0.46320614,0.46320614,0.14338784,0.4546065,0.46320614,0.5985342,0.0,0.580832,0.45122793,0.44349065,0.0,0.6070325,0.6227785,0.4526928,0.46320614,0.4508799,0.0,0.37657684,0.46280274,0.68057275,0.46320584,0.3600386,0.43317524,0.46320558,0.46320614,0.46320614,0.89484876,0.500768,0.59836113,0.3537972,0.41886988,0.5922535,0.5883447,0.3800949,0.46306753,0.42709133,0.69557905,0.36881995,0.44290233,ST01,2,0.6,1.75,Insuficiente,Positivo
0.4632043,0.45183462,0.7335363,0.8689755,0.4632068,0.46320727,0.9097125,0.29368,0.8863424,0.46172825,0.46320564,0.64684653,0.65870804,0.15280488,0.72381234,0.2687538,0.4632073,0.27199304,0.46289128,0.46320614,0.8486029,0.39719692,0.30216125,0.0,0.83691657,0.16122186,0.27721405,0.86005527,0.46320727,0.46320662,0.44779417,0.46320668,0.46320614,0.44999292,0.6299272,0.46320614,0.4632067,0.46320614,0.46320614,0.46320614,0.77655,0.12796214,0.536793,0.4387311,0.43636706,0.6471373,0.6815607,0.46320614,0.28097066,0.4499641,0.46320614,0.49543366,0.69652885,0.5831541,0.44749612,0.39702502,0.46320623,0.44790417,0.44921947,0.26972747,0.45842114,0.46320614,0.46320614,0.1397972,0.4546065,0.46320614,0.22016512,0.0,0.5774727,0.45122772,0.4511728,0.0,0.61137295,0.6255578,0.45269272,0.46320584,0.45087832,0.0,0.39436486,0.46280184,0.69793797,0.4632059,0.375196,0.43862674,0.46320564,0.46320614,0.46320614,0.87108046,0.4681931,0.4269667,0.3856403,0.43062082,0.5886158,0.5791925,0.3793647,0.46306747,0.4315472,0.70895797,0.36840692,0.40994155,ST01,2,0.6,1.75,Insuficiente,Positivo
0.46329984,0.45858175,0.38086447,0.36661425,0.46321088,0.46321005,0.38026208,0.29359725,0.4101698,0.4633409,0.46322557,0.64624953,0.42379105,0.14883803,0.7231053,0.27758032,0.46320814,0.2722264,0.47749284,0.46320614,0.8475667,0.41387507,0.30608973,0.0,0.87556404,0.16091983,0.27721894,0.85990274,0.46320766,0.46320486,0.9947624,0.4632074,0.46320614,0.44999292,0.6376454,0.46320614,0.4632088,0.46320614,0.46320614,0.46320614,0.7769013,0.13903989,0.53678674,0.44416586,0.46227676,0.64745295,0.6752456,0.46320614,0.3064955,0.4499641,0.46320614,0.505042,0.69422144,0.57470536,0.44749612,0.3980711,0.46320817,0.43635193,0.44921947,0.2701077,0.9987931,0.46320614,0.46320614,0.14035456,0.45460653,0.46320614,0.9556181,0.0,0.57305956,0.93095493,0.46303406,0.0,0.60284156,0.6264451,0.8966195,0.46320716,0.9978804,0.0,0.40120664,0.4815565,0.7031794,0.4632056,0.3795812,0.44628415,0.46320587,0.46320614,0.46320614,0.85949033,0.53256357,0.38535154,0.41456467,0.4004156,0.57981443,0.5699334,0.3808727,0.46946907,0.4337136,0.7164599,0.37340006,0.39889473,ST01,2,0.6,1.75,Insuficiente,Positivo
0.46320304,0.466798,0.38086447,0.36661425,0.46320587,0.4632051,0.38026208,0.29115984,0.4101698,0.49482498,0.46320564,0.6377048,0.42379105,0.103633136,0.7135188,0.42702448,0.46320632,0.2737953,0.46289095,0.46320614,0.8082443,0.8014597,0.38912016,0.035714287,0.33545858,0.15691896,0.27736577,0.85534096,0.46320596,0.4632062,0.4477747,0.46320593,0.46320614,0.44999292,0.6254991,0.46320614,0.46320584,0.46320614,0.46320614,0.46320614,0.78087807,0.32944962,0.53679425,0.509837,0.7061531,0.65899134,0.6429848,0.46320614,0.6146692,0.4499641,0.46320614,0.58660793,0.63653415,0.4559772,0.44749612,0.3970253,0.46320593,0.31220368,0.44921947,0.27916476,0.45842558,0.46320614,0.46320614,0.16068229,0.4546065,0.46320614,0.5653068,0.035714287,0.5612968,0.45122784,0.48732996,0.8214286,0.5964737,0.56646836,0.4526928,0.46320578,0.4508801,0.035714287,0.56463194,0.4628017,0.7663643,0.4632057,0.52358484,0.47817665,0.4632059,0.46320614,0.46320614,0.6522951,0.49018124,0.18022302,0.8796764,0.3726674,0.55022395,0.45638344,0.36584258,0.4630675,0.43081826,0.7001014,0.40382266,0.21259575,ST01,2,0.6,1.75,Insuficiente,Positivo
0.46320233,0.4648705,0.38086447,0.36661425,0.46320567,0.4632057,0.38026208,0.2898314,0.4101698,0.47514662,0.46320564,0.6425781,0.42379105,0.13270327,0.71997094,0.32776466,0.4632062,0.2730738,0.46289036,0.46320614,0.8292575,0.5315245,0.32954457,0.0,0.47608596,0.15949444,0.27744788,0.8527967,0.46320578,0.4632066,0.4478224,0.46320575,0.46320614,0.44999292,0.6399762,0.46320614,0.4632059,0.46320614,0.46320614,0.46320614,0.7783211,0.21062323,0.5367947,0.47498906,0.5080013,0.6511238,0.6563507,0.46320614,0.44441038,0.4499641,0.46320614,0.54429436,0.6795428,0.52223897,0.44749612,0.39822477,0.46320602,0.37953535,0.44921947,0.27282003,0.45843172,0.46320614,0.46320614,0.15242425,0.4546065,0.46320614,0.5766815,0.0,0.5675768,0.45122778,0.47695345,0.0,0.60447663,0.60794896,0.45269278,0.46320608,0.45087636,0.0,0.44603318,0.46280152,0.729687,0.46320647,0.4192502,0.4616219,0.46320564,0.46320614,0.46320614,0.7819769,0.43392408,0.2604337,0.583643,0.3824991,0.56687504,0.5253322,0.37750888,0.46306723,0.43682313,0.7074986,0.3837857,0.33365774,ST01,2,0.6,1.75,Insuficiente,Positivo
0.4632022,0.44983664,0.38086447,0.36661425,0.46320543,0.463206,0.38026208,0.2934302,0.4101698,0.4495737,0.4632084,0.6474826,0.42379105,0.15782756,0.7246778,0.24603483,0.46320602,0.27152267,0.9988674,0.46320614,0.85570705,0.34528422,0.29327118,0.8214286,0.8215969,0.16184002,0.27722883,0.85959446,0.46320575,0.46320617,0.9849753,0.46320537,0.46320614,0.44999292,0.6474719,0.46320614,0.46320558,0.46320614,0.46320614,0.46320614,0.7761035,0.10117348,0.5367949,0.43280193,0.41551742,0.64432436,0.6755602,0.46320614,0.21977231,0.4499641,0.46320614,0.49148944,0.7017447,0.5986841,0.44749612,0.39610973,0.46320596,0.49403083,0.44921947,0.26874316,0.68612444,0.46320614,0.46320614,0.1367217,0.4546065,0.46320614,0.9850472,0.035714287,0.5844723,0.99798584,0.45336002,0.035714287,0.6123998,0.6425052,0.99830884,0.46320593,0.9379442,0.035714287,0.37636298,0.9988672,0.6809515,0.46320704,0.36162296,0.43345344,0.4632062,0.46320614,0.46320614,0.90113586,0.46109363,0.60605544,0.3346026,0.4043289,0.59334,0.5797592,0.38666305,0.9988676,0.42482194,0.7150163,0.35837758,0.4422381,ST01,2,0.6,1.75,Insuficiente,Positivo
