Gamma_F3-D-Gamma_F4,HRV_SampEn-D-HRV_MSE,neutral,sad,surprise,p_total-D-lf,Load,HRV_VHF-D-vlf,angry,fear,HRV_S-D-hr_mad,happy,breathingrate-D-HRV_MSE,ibi-D-HRV_MSE,bpm-D-vlf,Fatigue-M-Engagement,HRV_HF-D-vlf,Gamma_F4-D-Gamma_FP1,p_total-D-HRV_VHF,lf-D-vlf,Gamma_F3-D-Gamma_C4,HRV_RMSSD-D-HRV_MSE,bpm-D-HRV_MSE,Fatigue-D-Theta_FP1,hf-D-vlf,HRV_HF-D-HRV_MSE,HRV_DFA-D-HRV_MSE,Theta_FP1-D-Fatigue,HRV_LFHF-D-HRV_MSE,Gamma_F3-M-Gamma_F4,hr_mad-D-HRV_S,Alpha_FP1-D-Gamma_C4,p_total-D-breathingrate,Alpha_FP1,HRV_MadNN-D-HRV_MSE,HRV_HTI-D-HRV_MSE,HRV_LFHF-D-HRV_HF,HRV_LFHF-D-hf,Gamma_PZ-D-Gamma_F4,hf-M-HRV_HF,Theta_FP1-D-Gamma_F4,Gamma_PZ-D-Gamma_C4,Gamma_F4-D-Theta_FP1,LowBeta_F3-D-HighBeta_F3,Alpha_FP1-D-Engagement,LowBeta_FP1-M-Gamma_C4,Alpha_FP1-M-Engagement,HRV_LFHF-D-lf,vlf-M-HRV_LFHF,Theta_FP1,hf-D-HRV_VHF,Load-D-Gamma_F4,Alpha_FP1-M-Theta_FP1,HRV_HFn-D-HRV_MSE,p_total-D-hf,Gamma_C3-D-LowBeta_C3,Fatigue-D-Load,sdnn-D-HRV_S,hf-D-HRV_MSE,lf-D-HRV_MSE,Gamma_F3-M-Load,HRV_S-D-p_total,vlf-D-lf,HRV_RMSSD-D-HRV_CorrDim,lf-M-HRV_LFHF,Fatigue-D-Alpha_FP1,HRV_VHF-D-HRV_MSE,vlf-L,HRV_CVNN-D-HRV_pNN50,lf-M-HRV_VHF,vlf-D-hf,vlf-M-hf,HRV_CorrDim-D-HRV_MSE,HRV_LnHF-D-HRV_MSE,LowBeta_C3-D-Gamma_C4,hf-D-HRV_LF,HRV_RMSSD-D-HRV_DFA,Gamma_C4-M-Fatigue,Gamma_C4,Gamma_F4-D-Alpha_FP1,Fatigue-D-Engagement,LowBeta_F3-D-HighBeta_C3,Fatigue,hf-D-breathingrate,vlf-D-HRV_HF,lf-D-HRV_VHF,Alpha_FP1-M-Fatigue,vlf-M-HRV_LF,Gamma_F3-D-LowBeta_FP1,lf-D-HRV_LF,HRV_PAS-D-HRV_MSE,Alpha_FP1-M-Gamma_F3,LowBeta_C3-M-Gamma_C4,LowBeta_FP1-D-Gamma_F4,LowBeta_FP1-D-Gamma_C4,Gamma_F3-D-Theta_FP1,LowBeta_C3-D-Engagement,lf-M-HRV_HF,HRV_HF-D-lf,bpm-D-lf,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.47616318,0.4948701,0.8214286,0.035714287,0.035714287,0.2722172,0.3380436,0.4421366,0.035714287,0.035714287,0.41775006,0.035714287,0.21345256,0.31360158,0.4421366,0.3362332,0.4421366,0.33169913,0.5122438,0.4421366,0.4266073,0.40671015,0.47605875,0.64787674,0.4421366,0.42218643,0.41996607,0.359185,0.37301502,0.32166842,0.5174704,0.63913846,0.907744,0.3694536,0.5619241,0.42443985,0.4142644,0.31926957,0.5837456,0.53872716,0.57881975,0.44022304,0.3585808,0.411504,0.3854113,0.34906045,0.3599553,0.28531736,0.42657074,0.5831413,0.48831832,0.480995,0.47614026,0.502478,0.5615997,0.4226617,0.34542394,0.5032488,0.5933431,0.80703706,0.69311774,0.32444084,0.3312331,0.39376757,0.6248577,0.6584877,0.37057164,0.57309216,0.45922104,0.64797145,0.37769124,0.55236316,0.58139044,0.58838964,0.4983335,0.77187777,0.44121194,0.6606909,0.6430534,0.3567872,0.33712107,0.5522432,0.33606514,0.8598564,0.44607496,0.5734286,0.6005632,0.435126,0.40996602,0.8818193,0.43185738,0.4439981,0.31906873,0.68063337,0.59379524,0.42728657,0.6500937,0.7113689,0.30379727,0.31638846,MT01,3,-0.3,4.0,Bueno,Negativo
0.5234102,0.38905525,0.8214286,0.035714287,0.035714287,0.51275307,0.33046,0.4421366,0.035714287,0.035714287,0.5282945,0.035714287,0.5328177,0.4811605,0.4421366,0.3297681,0.4421366,0.25262302,0.5555321,0.4421366,0.45733145,0.52108395,0.4378473,0.64642817,0.4421366,0.23973231,0.57620513,0.36377934,0.4040219,0.34961748,0.3733623,0.5873172,0.44093472,0.37506494,0.5183876,0.31148213,0.48417717,0.39087203,0.5668963,0.33503053,0.5394547,0.39214253,0.3766199,0.389592,0.39163938,0.40152285,0.3648596,0.38208476,0.7115176,0.59710354,0.51899517,0.5391452,0.46343845,0.55098677,0.578709,0.4236444,0.34434697,0.36795428,0.4561561,0.47590354,0.6698399,0.48095232,0.70660925,0.5633605,0.40601745,0.66026735,0.24994516,0.67383784,0.55246335,0.29983884,0.71316445,0.693577,0.3192903,0.40457156,0.435769,0.8639002,0.42891574,0.65817875,0.5597563,0.35856858,0.33205396,0.51929253,0.33031973,0.39971092,0.8826488,0.5523047,0.61178744,0.49829438,0.4718318,0.8287147,0.36413303,0.48648116,0.3753852,0.6563144,0.45375317,0.50789964,0.6506109,0.3193133,0.31093156,0.41443303,MT01,3,-0.3,4.0,Bueno,Negativo
0.6495972,0.5976183,0.035714287,0.8214286,0.035714287,0.47487733,0.33458492,0.4421366,0.035714287,0.035714287,0.3889845,0.035714287,0.33188516,0.29201445,0.4421366,0.33328596,0.4421366,0.19757229,0.3883666,0.4421366,0.5703549,0.38306198,0.32977596,0.64915985,0.4421366,0.77878606,0.30405533,0.35508084,0.34354398,0.39213684,0.56838506,0.6391304,0.4493056,0.36528677,0.40624014,0.17941268,0.3745792,0.3554598,0.59416354,0.6950318,0.585062,0.4311797,0.3559597,0.39202252,0.38161924,0.35782054,0.35552582,0.3803263,0.32345167,0.58711684,0.4028606,0.47525728,0.4741763,0.3992649,0.3518272,0.42239076,0.344476,0.49072313,0.4129862,0.3603308,0.60329115,0.45251608,0.36044347,0.40852165,0.3528468,0.65972716,0.6969731,0.49618533,0.39072305,0.65935427,0.3379912,0.38070107,0.4615763,0.7619806,0.49431774,0.3203884,0.55424523,0.6619722,0.6372317,0.35529366,0.3347485,0.6374095,0.33340994,0.4927913,0.30418387,0.37827492,0.603844,0.4601242,0.5878242,0.30590552,0.4124358,0.57861996,0.3236898,0.7017718,0.59471065,0.6236591,0.6496855,0.67934614,0.6904721,0.4508352,MT01,3,-0.3,4.0,Bueno,Negativo
0.74791807,0.4347141,0.8214286,0.035714287,0.035714287,0.6170593,0.3508919,0.4421366,0.035714287,0.035714287,0.40615648,0.035714287,0.46977648,0.28608975,0.4421366,0.34716362,0.4421366,0.18648048,0.4762673,0.4421366,0.6997295,0.4523025,0.2541891,0.66481143,0.4421366,0.7367188,0.19796649,0.30253065,0.37216642,0.4733301,0.5372018,0.7119102,0.5823664,0.3063307,0.5219656,0.22145729,0.38337559,0.29132417,0.7109961,0.93472767,0.6419909,0.6574742,0.33441922,0.9154874,0.32095447,0.4283833,0.2992865,0.34240732,0.41623193,0.53660756,0.49558288,0.44808307,0.5349343,0.31757057,0.27485418,0.5225895,0.34518126,0.36304966,0.72293484,0.52242607,0.48824668,0.38444856,0.3464267,0.49848104,0.5531582,0.65914446,0.43615857,0.5437744,0.45715997,0.6554577,0.30123883,0.6132242,0.34622684,0.7796547,0.9076415,0.51106185,0.85516125,0.65709007,0.672576,0.35435164,0.3453866,0.68747413,0.34560534,0.68192106,0.32692266,0.4535778,0.5636235,0.6471153,0.6728234,0.3600777,0.33295467,0.71349066,0.74118155,0.74133843,0.82950807,0.6895646,0.102983326,0.86511075,0.51747644,0.3447616,MT01,3,-0.3,4.0,Bueno,Negativo
0.74015254,0.56244135,0.71428573,0.015873017,0.015873017,0.57010156,0.3511735,0.4421366,0.015873017,0.22222222,0.9571178,0.015873017,0.3426069,0.591263,0.4421366,0.3474029,0.4421366,0.18597741,0.98496467,0.4421366,0.7582556,0.91210383,0.43726254,0.6718662,0.4421366,0.14877836,0.5118799,0.27748886,0.96538675,0.57462674,0.12263714,0.7216766,0.5250347,0.28915715,0.8849245,0.6112198,0.9837381,0.9026261,0.6673619,0.28306407,0.5648018,0.73070997,0.36469054,0.9636397,0.3143378,0.451125,0.27261367,0.9634393,0.59151137,0.52843726,0.9853812,0.58330506,0.5483271,0.1114621,0.2784192,0.5441299,0.32203716,0.06663449,0.5365646,0.39098114,0.43051997,0.97297853,0.31223282,0.9720714,0.9215557,0.660836,0.12784536,0.42222497,0.87918264,0.18831792,0.28273562,0.33153602,0.10069176,0.22666116,0.9539202,0.459227,0.91394323,0.6575602,0.6648826,0.3617083,0.34205586,0.6358527,0.34377334,0.6191755,0.4912035,0.9839575,0.5609685,0.31230223,0.7346802,0.34640723,0.35579893,0.7794025,0.8566121,0.6398302,0.8406866,0.7480887,0.044843115,0.23260288,0.2693713,0.46591875,MT01,3,-0.3,4.0,Bueno,Negativo
0.3600723,0.9364842,0.8780488,0.024390243,0.024390243,0.58694565,0.86242425,0.9866284,0.024390243,0.024390243,0.78990275,0.024390243,0.9223428,0.9448874,0.9866284,0.8106279,0.9866284,0.7894472,0.5172601,0.9866284,0.39055842,0.9262463,0.5811356,0.6465859,0.9866284,0.48244005,0.610987,0.3632811,0.87374383,0.42354205,0.19925667,0.6259919,0.37462866,0.24156408,0.96521604,0.714044,0.59205663,0.50305134,0.3394451,0.48720816,0.96780545,0.3987046,0.23932134,0.32087922,0.13725385,0.49349043,0.36707753,0.64894176,0.20682827,0.015250225,0.54797375,0.022856848,0.98481315,0.5171105,0.23095801,0.43962345,0.68472403,0.17636871,0.8724597,0.6740962,0.2759854,0.71513623,0.2158389,0.7038702,0.77070653,0.4912482,0.42226455,0.020703336,0.6439587,0.35194632,0.21508716,0.25051314,0.82758784,0.23343526,0.32269153,0.47159642,0.8755103,0.22396001,0.40633798,0.38977876,0.86089826,0.6520021,0.8389976,0.47750595,0.24714722,0.49789953,0.017054686,0.20917913,0.41341105,0.33062997,0.5825916,0.4754965,0.4474994,0.30724302,0.2593954,0.2342459,0.4742111,0.37916,0.35184613,0.3702649,MT01,3,-0.3,4.0,Bueno,Negativo
0.2907632,0.46852294,0.8214286,0.035714287,0.035714287,0.8978249,0.8457898,0.4421366,0.035714287,0.035714287,0.37147787,0.035714287,0.38151363,0.33758998,0.4421366,0.85527754,0.4421366,0.7743508,0.41801164,0.4421366,0.3692152,0.38374165,0.21899705,0.21529336,0.4421366,0.6212761,0.30708835,0.8161825,0.40120035,0.9001825,0.6026731,0.1627618,0.703124,0.8116331,0.52000034,0.29166254,0.39945257,0.28469345,0.17996937,0.9393116,0.21740226,0.35382417,0.8928162,0.5493631,0.80475736,0.96048224,0.8125454,0.42129236,0.45210737,0.39080745,0.44783574,0.77573967,0.40602627,0.22609875,0.19815402,0.43965438,0.7795891,0.4254131,0.8251199,0.39149433,0.21921621,0.32661146,0.3947079,0.4092407,0.4940456,0.15851113,0.76317626,0.5461587,0.33678478,0.81352806,0.286887,0.6898868,0.46071362,0.7560572,0.23737651,0.647685,0.5504664,0.11072999,0.08176181,0.9107846,0.8284452,0.7190612,0.8433883,0.8555117,0.34386992,0.376445,0.35114074,0.635624,0.38507256,0.3034954,0.27694875,0.35010216,0.88760096,0.1481546,0.23504232,0.3497472,0.39843622,0.667658,0.5550313,0.38362384,MT01,4,-0.4,4.5,Excelente,Negativo
0.2844539,0.67030984,0.5609756,0.024390243,0.024390243,0.95252967,0.85452914,0.4421366,0.34146342,0.024390243,0.39980265,0.024390243,0.3887571,0.4480691,0.4421366,0.86343056,0.4421366,0.8540787,0.407354,0.4421366,0.35718772,0.40415823,0.36579633,0.17415278,0.4421366,0.4804004,0.41066203,0.8293561,0.3586285,0.95879006,0.5484627,0.14442348,0.34702227,0.82759994,0.38747522,0.41737068,0.4017463,0.4180222,0.16887273,0.40477046,0.19517891,0.32227832,0.96247524,0.47862744,0.81979156,0.94767106,0.82905054,0.6570754,0.5840464,0.41614014,0.41751066,0.83457947,0.38674226,0.5290166,0.39516705,0.45446634,0.79868144,0.49952638,0.34019706,0.19167818,0.19529645,0.53991,0.9710782,0.40415072,0.23217729,0.12340035,0.44150653,0.65267056,0.32917,0.2668561,0.75299907,0.5475407,0.53314656,0.60607886,0.17650712,0.42584738,0.44743106,0.068914905,0.031604856,0.96664983,0.84590083,0.63832057,0.8561707,0.36819082,0.57364106,0.36349326,0.370242,0.6356961,0.43431532,0.25375348,0.38670793,0.34634057,0.93335474,0.12388569,0.06375566,0.3662375,0.42832607,0.27726543,0.8320749,0.7830084,MT01,4,-0.4,4.5,Excelente,Negativo
0.3018114,0.71544653,0.5609756,0.34146342,0.024390243,0.16662565,0.7784577,0.4421366,0.024390243,0.024390243,0.37282035,0.024390243,0.40330976,0.520366,0.4421366,0.79224247,0.4421366,0.90036196,0.41388115,0.4421366,0.36518073,0.35913777,0.35421792,0.13374679,0.4421366,0.6251846,0.46931538,0.8416334,0.37757865,0.7201954,0.5999532,0.16105482,0.3401123,0.8305128,0.40231377,0.3343043,0.3932073,0.6480008,0.19929108,0.3404251,0.22960426,0.31245902,0.8483865,0.49833566,0.8046937,0.7989308,0.8440929,0.3455401,0.38672826,0.49563918,0.39410713,0.67925346,0.36187717,0.5731961,0.9388745,0.44139352,0.89865375,0.67026037,0.2238837,0.52491164,0.33811748,0.4528426,0.38334805,0.3532763,0.41985938,0.147827,0.40605527,0.5490019,0.22683156,0.46529123,0.6858253,0.32479638,0.62881905,0.6386741,0.25560105,0.20351118,0.34323177,0.15557873,0.13545673,0.83179367,0.8409821,0.48192972,0.81969905,0.23935635,0.36805412,0.4643277,0.41645795,0.4680844,0.41089252,0.48308012,0.33311197,0.33471775,0.8019275,0.16170825,0.12375713,0.37691405,0.32383075,0.6150055,0.46198374,0.37163222,MT01,4,-0.4,4.5,Excelente,Negativo
0.3180358,0.64133465,0.6447368,0.3026316,0.013157895,0.65004396,0.7219227,0.4421366,0.013157895,0.013157895,0.32394734,0.013157895,0.2678263,0.45001444,0.4421366,0.7389193,0.4421366,0.87281436,0.3722588,0.4421366,0.37518823,0.3369492,0.26900655,0.12330868,0.4421366,0.81509763,0.19610517,0.84476596,0.36232084,0.57663095,0.70828354,0.1723356,0.41522118,0.8316986,0.34931064,0.46928647,0.37593076,0.49661404,0.22870703,0.51345325,0.25449365,0.32400578,0.76045436,0.49698517,0.80118847,0.6883709,0.8478666,0.5172026,0.61398315,0.5408722,0.38140798,0.5439916,0.34866902,0.41158026,0.5999829,0.43422878,0.91673625,0.56966746,0.2773146,0.24815093,0.40661418,0.45874184,0.8613832,0.35513687,0.28439578,0.17849742,0.7782166,0.6510203,0.22212827,0.5085342,0.8215338,0.49428552,0.5516835,0.7533448,0.3098859,0.20271228,0.7067838,0.233338,0.24519916,0.7242582,0.8108169,0.5800338,0.77854156,0.37245882,0.42038536,0.35443276,0.45762578,0.90323097,0.40372014,0.22405088,0.40790528,0.33179247,0.68589956,0.20219551,0.19671051,0.39661035,0.31187943,0.4965293,0.88749903,0.5594442,MT01,4,-0.4,4.5,Excelente,Negativo
0.35245013,0.4469138,0.5609756,0.024390243,0.34146342,0.82176197,0.72930396,0.4421366,0.024390243,0.024390243,0.37556753,0.024390243,0.6803134,0.37155128,0.4421366,0.74590516,0.4421366,0.72561824,0.38102427,0.4421366,0.39015016,0.3807656,0.25065666,0.12427277,0.4421366,0.63945794,0.3394208,0.8444765,0.41156974,0.44516045,0.59443426,0.18572202,0.2400351,0.83275676,0.47659805,0.39752942,0.40027547,0.4613689,0.29834807,0.5674456,0.3398825,0.34961274,0.5554209,0.47829714,0.80469114,0.574419,0.8475202,0.673283,0.45317158,0.5376202,0.3997771,0.17674866,0.34902617,0.2797249,0.27882046,0.42558527,0.9098487,0.45298237,0.3629886,0.21679266,0.40520808,0.5794949,0.6123344,0.38325807,0.304575,0.17411909,0.65568995,0.5481916,0.2914168,0.41560712,0.42225602,0.41729102,0.5555591,0.7358729,0.3756846,0.25743088,0.49906433,0.2735791,0.38653982,0.59256333,0.8103173,0.73410445,0.78155744,0.28109887,0.3476791,0.35543278,0.45714933,0.6276666,0.40061742,0.20750117,0.28248805,0.33062136,0.5548116,0.30113322,0.3229674,0.39163005,0.34064355,0.39293084,0.8553032,0.620608,MT01,4,-0.4,4.5,Excelente,Negativo
0.31766602,0.66335803,0.34146342,0.5609756,0.024390243,0.3077669,0.81788176,0.4421366,0.024390243,0.024390243,0.31922287,0.024390243,0.32386953,0.33130273,0.4421366,0.8292029,0.4421366,0.6702158,0.53203136,0.4421366,0.3917826,0.34772453,0.2751557,0.18323152,0.4421366,0.34294325,0.28379586,0.82652557,0.49458954,0.6300202,0.7196616,0.1801015,0.73624724,0.82749873,0.3960478,0.33857134,0.4788982,0.38408285,0.22464815,0.58125126,0.27966487,0.37103146,0.68420374,0.4640636,0.823982,0.72875273,0.82546,0.3522014,0.41006768,0.45410076,0.5202012,0.43256,0.37557527,0.22379325,0.43517756,0.43852353,0.76700306,0.67295265,0.6274169,0.74469835,0.28381982,0.30292448,0.27570096,0.4443113,0.8792721,0.15752573,0.32159203,0.4834225,0.31861138,0.6326503,0.2847615,0.4411795,0.27320662,0.6404472,0.3394326,0.5841314,0.53135306,0.2156499,0.29393968,0.7416838,0.79597574,0.80621487,0.81407547,0.7335821,0.35749072,0.58548,0.41559708,0.40504992,0.40080538,0.64161336,0.39191172,0.33803344,0.65013254,0.20325415,0.3360047,0.36227962,0.4716264,0.6873314,0.29633626,0.29843768,MT01,4,-0.4,4.5,Excelente,Negativo
0.30750337,0.62234503,0.035714287,0.035714287,0.035714287,0.6468479,0.8116229,0.4421366,0.035714287,0.8214286,0.31770936,0.035714287,0.24414901,0.34250072,0.4421366,0.8233458,0.4421366,0.67370546,0.44546935,0.4421366,0.39359683,0.33305648,0.25323033,0.20328456,0.4421366,0.39412782,0.30389935,0.82012826,0.40613523,0.7201239,0.72333306,0.17752051,0.7650403,0.8287399,0.31552395,0.44384408,0.43112352,0.33864623,0.20557743,0.61780965,0.24645674,0.38915524,0.78777844,0.53627795,0.83521926,0.7672658,0.81744176,0.4017324,0.6370433,0.4627502,0.45738348,0.5983692,0.37228414,0.26288608,0.3325717,0.44140294,0.67598873,0.6874936,0.5993023,0.435535,0.279192,0.31106317,0.51822984,0.38616842,0.51285845,0.17702307,0.48474854,0.62367207,0.2596345,0.594359,0.4219901,0.7323827,0.40766746,0.67131615,0.33462808,0.65068704,0.475336,0.23565985,0.27698788,0.8104005,0.7482508,0.88146067,0.7871419,0.8159075,0.51648587,0.42136025,0.44388437,0.6797977,0.40020582,0.45631668,0.52893806,0.33934578,0.6711562,0.1791312,0.35579044,0.3711835,0.5311285,0.5137219,0.40440458,0.376346,MT01,4,-0.4,4.5,Excelente,Negativo
0.3115031,0.5662511,0.7368421,0.05263158,0.05263158,0.7790228,0.7799179,0.4421366,0.05263158,0.05263158,0.30494788,0.05263158,0.14030538,0.38516858,0.4421366,0.7936144,0.4421366,0.6609266,0.39499784,0.4421366,0.39539754,0.29701838,0.28298965,0.2150193,0.4421366,0.49727455,0.3839563,0.81627357,0.3274186,0.6892018,0.754718,0.17786984,0.76728845,0.8305233,0.26805234,0.4956729,0.38997695,0.36589572,0.21226428,0.4701893,0.24540804,0.38722292,0.79143614,0.4997068,0.8431652,0.7711555,0.8125359,0.46568644,0.47127098,0.494451,0.4076456,0.59724224,0.36220446,0.425893,0.37573805,0.4543739,0.60716754,0.7832621,0.35963735,0.24290162,0.31224966,0.37857634,0.77096665,0.36694664,0.2632854,0.21024445,0.5569524,0.61884946,0.20982736,0.39197055,0.5866173,0.5190512,0.37207633,0.67633075,0.3469329,0.48026013,0.33233476,0.28183213,0.29245037,0.7892387,0.6894493,0.6932628,0.74183494,0.7944442,0.4699778,0.36827248,0.48603204,0.552813,0.39596933,0.32993776,0.42583194,0.33853322,0.66424686,0.19112374,0.40049505,0.38778368,0.5685953,0.3617334,0.6938384,0.579424,MT01,4,-0.4,4.5,Excelente,Negativo
0.32190332,0.7029835,0.0,0.0,0.0,0.71988153,0.7954559,0.4421366,0.0,0.0,0.22912057,0.0,0.25355464,0.31201342,0.4421366,0.80819863,0.4421366,0.6856923,0.41537246,0.4421366,0.3925526,0.29883292,0.31025615,0.18022051,0.4421366,0.70985633,0.3622205,0.82746834,0.32584116,0.5953042,0.93209946,0.18341143,0.85983616,0.8262865,0.40552145,0.38733745,0.37476754,0.277277,0.23096567,0.8547827,0.28547335,0.36267716,0.6686895,0.52831054,0.8199301,0.73904127,0.8265996,0.31314582,0.7961153,0.47229958,0.42196393,0.41010243,0.37103173,0.39197254,0.43535176,0.43748724,0.7880083,0.91488796,0.66342926,0.50484926,0.31342775,0.2533523,0.784864,0.31431526,0.4092693,0.17216535,0.7850473,0.72395194,0.23654056,0.87478346,0.64903134,0.9758964,0.6353375,0.74553394,0.34854344,0.6546267,0.3537918,0.237507,0.31778246,0.7134168,0.7858771,0.9005575,0.7985582,0.85493577,0.60903144,0.38861603,0.42820477,0.967475,0.3908582,0.47073942,0.2842577,0.3374935,0.6247244,0.22200607,0.40885848,0.36824536,0.46113887,0.782132,0.5145909,0.3670149,MT01,4,-0.4,4.5,Excelente,Negativo
0.30854136,0.6293343,0.8214286,0.035714287,0.035714287,0.26804218,0.75649697,0.4421366,0.035714287,0.035714287,0.28761098,0.035714287,0.31550103,0.34122184,0.4421366,0.7715781,0.4421366,0.7608448,0.39611635,0.4421366,0.3868652,0.28780332,0.24783778,0.16931143,0.4421366,0.8321163,0.25182804,0.83085144,0.32925925,0.7037536,0.7980882,0.17371581,0.5509536,0.82858455,0.38536304,0.19209313,0.36854985,0.34150267,0.2066181,0.76382846,0.23502631,0.3583873,0.8285565,0.49895856,0.8198325,0.759521,0.8307555,0.3006773,0.32584652,0.5094247,0.40130943,0.65785396,0.3590824,0.38478664,0.5393568,0.4480141,0.8074425,0.7632953,0.41243187,0.5777458,0.33900777,0.30319902,0.307557,0.33040026,0.48038206,0.19261242,0.7155943,0.50567955,0.18716742,0.90053403,0.34218177,0.3949627,0.5039615,0.7902223,0.31282258,0.3066479,0.4792538,0.24076974,0.23901643,0.80041313,0.76139987,0.65056854,0.7681495,0.50879925,0.30072325,0.40775377,0.46042526,0.50353533,0.40740123,0.4222934,0.32685855,0.33866817,0.7017267,0.17776264,0.26069698,0.3948761,0.43087587,0.92840165,0.53933775,0.3276849,MT01,4,-0.4,4.5,Excelente,Negativo
0.31266156,0.9197195,0.8214286,0.035714287,0.035714287,0.29487893,0.7272948,0.44213665,0.035714287,0.035714287,0.28901008,0.035714287,0.7558651,0.8665258,0.44213662,0.7440044,0.44213665,0.7272844,0.35434687,0.44213662,0.38659278,0.4909103,0.6594272,0.18042943,0.4421366,0.9274796,0.43041214,0.827403,0.35357973,0.67788905,0.7945797,0.17050926,0.21392418,0.8323982,0.63645315,0.40075418,0.3659604,0.45488533,0.22034323,0.3872655,0.23320684,0.38081905,0.83519125,0.46963143,0.8333271,0.7496615,0.8264241,0.4076289,0.21445148,0.5383767,0.3704281,0.65485954,0.34900162,0.9000712,0.41073424,0.4775697,0.7325592,0.8225591,0.29728213,0.3349887,0.36442888,0.5303515,0.23914161,0.31210262,0.23113947,0.22326663,0.98148453,0.20473874,0.17686282,0.5580714,0.24196057,0.25634912,0.96603453,0.50181794,0.32431746,0.252279,0.5322738,0.2805578,0.23162048,0.78475213,0.6968846,0.12851231,0.7213171,0.22753637,0.25405505,0.34645215,0.50544864,0.22216326,0.41275698,0.31080943,0.6780086,0.33751246,0.73290205,0.1841881,0.23467037,0.4158517,0.46090934,0.4170414,0.85551816,0.602508,MT01,4,-0.4,4.5,Excelente,Negativo
0.5225841,0.4632061,0.8214286,0.035714287,0.035714287,0.46320564,0.3964663,0.6919022,0.035714287,0.035714287,0.35420805,0.035714287,0.46320552,0.4632068,0.78625137,0.7328778,0.93766415,0.4110746,0.45087606,0.4101698,0.45302507,0.4632061,0.46320543,0.2521696,0.38026208,0.4632061,0.46320596,0.6682199,0.46320266,0.33959946,0.6707879,0.32878926,0.46294716,0.7018291,0.46320614,0.46320564,0.4549434,0.99886763,0.62342566,0.46197602,0.3933662,0.46883044,0.3713484,0.44010043,0.75665283,0.34722167,0.6676013,0.83930844,0.45269272,0.6277025,0.4271392,0.58432275,0.3334242,0.46320644,0.44758618,0.42837325,0.5215591,0.46652725,0.46318683,0.46316695,0.61255836,0.99886763,0.45842114,0.47369012,0.45360425,0.1825193,0.46320584,0.22016512,0.47848108,0.4626051,0.44778648,0.4632047,0.46320608,0.53679436,0.58768153,0.46012783,0.573994,0.3819178,0.6719638,0.43826503,0.5551861,0.52387977,0.7505236,0.45991495,0.45122772,0.41879186,0.52319396,0.46299458,0.40948442,0.46078673,0.46320584,0.37589374,0.31688166,0.72735006,0.70748895,0.43494728,0.6025423,0.46230182,0.99752635,0.9919885,ST01,1,0.1,2.5,Regular,Positivo
0.5255891,0.46320614,0.9,0.02,0.02,0.46320564,0.39638782,0.42379105,0.02,0.02,0.38802457,0.02,0.4632057,0.46320587,0.36661425,0.7322858,0.38086447,0.4074111,0.45087662,0.4101698,0.45038697,0.4632055,0.46320584,0.25046375,0.38026208,0.46320596,0.4632059,0.6683617,0.46320283,0.33842108,0.54271394,0.32468912,0.46294785,0.7043465,0.4632059,0.4632059,0.45544547,0.46320614,0.6247772,0.46349767,0.39303234,0.4532761,0.37205595,0.43529215,0.7611595,0.35504866,0.6680492,0.4546065,0.45269278,0.62855375,0.43137452,0.58362573,0.3322263,0.46320608,0.44774556,0.42868215,0.51619154,0.5579636,0.46318844,0.46316782,0.61273867,0.46320614,0.45842996,0.4086962,0.45509127,0.18138577,0.46320614,0.5451219,0.35451287,0.4629084,0.4477969,0.4632047,0.46320608,0.53679436,0.5764936,0.4640841,0.3582879,0.3850397,0.66523594,0.43931767,0.5456557,0.5251693,0.7427604,0.46449137,0.45122778,0.42065546,0.5359785,0.4629946,0.40793955,0.46180394,0.46320552,0.3749273,0.3205511,0.73663986,0.70104903,0.437793,0.60733294,0.4626932,0.44999292,0.44749612,ST01,1,0.1,2.5,Regular,Positivo
0.48556793,0.46320635,0.035714287,0.8214286,0.035714287,0.46320564,0.39513955,0.61446685,0.035714287,0.035714287,0.46277174,0.035714287,0.4632065,0.4632064,0.8606143,0.7227517,0.78194755,0.38742778,0.4508807,0.9849773,0.45140034,0.46320617,0.46320578,0.2650534,0.97462606,0.46320564,0.46320626,0.667135,0.4632041,0.3521042,0.38527396,0.32172078,0.46294826,0.70685875,0.46320644,0.4632065,0.45911407,0.46320614,0.5526886,0.46360904,0.38472748,0.4705642,0.39310616,0.4397324,0.77101815,0.3483701,0.66414297,0.4546065,0.45269272,0.63026386,0.45170212,0.59380066,0.33043578,0.46320602,0.44781685,0.43829718,0.494993,0.34787524,0.4631901,0.46317467,0.61362976,0.46320614,0.45842114,0.45164225,0.4734577,0.20393409,0.46320578,0.22016512,0.46537688,0.46333668,0.44778648,0.4632047,0.46320626,0.5367938,0.5873328,0.4670043,0.48889598,0.4189987,0.6643445,0.47316927,0.5041154,0.4937609,0.7021492,0.4650167,0.45122772,0.4664021,0.57070416,0.46299458,0.4123969,0.4685265,0.46320638,0.37429076,0.328029,0.6403156,0.68352544,0.44535765,0.6204186,0.46413988,0.44999292,0.44749612,ST01,1,0.1,2.5,Regular,Positivo
